doc_id,item,category,amount,price,discount
5891-EC-2,Полотенце махровое цв. зеленый,Текстиль,15,9787.1,2612.48
5891-EC-2,Моющий гель 1 л.,Бытовая химия,15,8359.86,3751.87
5891-EC-2,Кружка мал.,Посуда,3,2087.24,524.26
8179-EC-2,Комплект постельного белья цв. красный,Текстиль,5,7110.2,3418.68
8179-EC-2,Кастрюля сред.,Посуда,12,554.96,35.45
6499-EC-2,Комплект постельного белья цв. синий,Текстиль,15,6639.21,2459.98
6499-EC-2,Универсальный очиститель 5 л.,Бытовая химия,10,5351.96,1251.16
9633-EC-2,Концентрат очищающий 5 л.,Бытовая химия,9,6613.6,240.54
9633-EC-2,Свитер дет.,Одежда,1,7642.26,1150.76
8437-EC-2,Свитер жен.,Одежда,1,3869.71,520.99
8437-EC-2,Покрывало стеганое цв. черный,Текстиль,17,8488.45,2861.81
8437-EC-2,Дезинфицирующий спрей 1 л.,Бытовая химия,15,2334.45,362.47
8437-EC-2,Универсальный очиститель 0.25 л.,Бытовая химия,3,9938.38,805.82
8437-EC-2,Полотенце кухонное цв. синий,Текстиль,16,677.15,200.41
7054-EC-2,Подушка на стул цв. черный,Текстиль,17,1494.61,700.48
9393-EC-2,Универсальный очиститель 0.25 л.,Бытовая химия,18,6859.75,2056.32
9393-EC-2,Моющий гель 0.25 л.,Бытовая химия,6,7080.57,919.3
9393-EC-2,Кружка сред.,Посуда,6,7575.92,292.83
6492-EC-2,Комплект постельного белья цв. синий,Текстиль,5,6055.6,2502.46
6492-EC-2,Полотенце кухонное цв. белый,Текстиль,10,5876.31,2134.13
6492-EC-2,Универсальный очиститель 0.75 л.,Бытовая химия,18,2488.2,1043.97
8769-EC-2,Подушка на стул цв. красный,Текстиль,9,1203.2,291.39
8769-EC-2,Покрывало стеганое цв. синий,Текстиль,14,254.73,36.66
8769-EC-2,Концентрат очищающий 5 л.,Бытовая химия,17,2318.54,1136.64
8769-EC-2,Дезинфицирующий спрей 0.25 л.,Бытовая химия,1,6034.85,2809.8
8769-EC-2,Комплект постельного белья цв. зеленый,Текстиль,13,8608.14,2972.21
2397-EC-2,Футболка белая дет.,Одежда,10,8280.4,2720.87
2397-EC-2,Футболка белая жен.,Одежда,9,8995.88,2132.71
7773-EC-2,Комплект постельного белья цв. синий,Текстиль,3,2853.12,841.93
7773-EC-2,Дезинфицирующий спрей 0.25 л.,Бытовая химия,4,8497.23,3732.44
1630-EC-2,Сковорода бол.,Посуда,17,510.19,152.87
1630-EC-2,Куртка осенняя жен.,Одежда,14,8690.28,3602.57
1630-EC-2,Концентрат очищающий 1 л.,Бытовая химия,9,485.19,50.0
1630-EC-2,Миска сред.,Посуда,19,325.4,35.6
5509-EC-2,Дезинфицирующий спрей 0.5 л.,Бытовая химия,7,4237.82,3.25
5509-EC-2,Свитер жен.,Одежда,2,705.31,203.76
5509-EC-2,Сковорода бол.,Посуда,14,7754.17,3705.64
6714-EC-2,Полотенце кухонное цв. зеленый,Текстиль,7,2689.13,285.88
1068-EC-2,Кастрюля мал.,Посуда,20,3048.53,351.36
1068-EC-2,Свитер дет.,Одежда,5,2087.16,259.57
1068-EC-2,Дезинфицирующий спрей 5 л.,Бытовая химия,7,210.97,94.47
1068-EC-2,Кружка мал.,Посуда,14,2769.98,1066.75
8819-EC-2,Подушка на стул цв. зеленый,Текстиль,11,2475.6,1153.88
8819-EC-2,Дезинфицирующий спрей 0.75 л.,Бытовая химия,14,8543.79,2346.1
8819-EC-2,Дезинфицирующий спрей 0.5 л.,Бытовая химия,5,3575.91,130.24
8819-EC-2,Футболка белая дет.,Одежда,2,178.98,37.98
8819-EC-2,Концентрат очищающий 5 л.,Бытовая химия,6,6886.31,3267.86
4316-EC-2,Полотенце махровое цв. зеленый,Текстиль,13,364.22,80.62
4316-EC-2,Куртка осенняя дет.,Одежда,2,9164.7,1695.84
4316-EC-2,Пальто зимнее дет.,Одежда,6,9577.27,3136.36
6725-EC-2,Подушка на стул цв. зеленый,Текстиль,4,8805.33,1990.2
6725-EC-2,Салатник сред.,Посуда,11,9013.58,1865.25
6725-EC-2,Сковорода сред.,Посуда,11,1979.43,756.44
7987-EC-2,Пальто зимнее муж.,Одежда,2,8580.87,1618.87
7987-EC-2,Салатник мал.,Посуда,18,3015.97,1363.31
7987-EC-2,Футболка белая жен.,Одежда,8,8358.17,308.4
9110-EC-2,Полотенце кухонное цв. зеленый,Текстиль,19,2767.4,381.13
9110-EC-2,Пиджак муж.,Одежда,13,5839.1,1177.36
9381-EC-2,Кастрюля бол.,Посуда,11,3085.4,1139.15
9381-EC-2,Куртка осенняя дет.,Одежда,18,5558.86,1227.8
9381-EC-2,Футболка белая жен.,Одежда,4,6306.73,2810.16
5547-EC-2,Дезинфицирующий спрей 5 л.,Бытовая химия,18,5723.3,2232.28
5547-EC-2,Покрывало стеганое цв. белый,Текстиль,9,9676.85,2176.64
4300-EC-2,Концентрат очищающий 5 л.,Бытовая химия,11,8579.54,3180.37
4300-EC-2,Салатник мал.,Посуда,18,3031.54,66.4
4300-EC-2,Моющий гель 1 л.,Бытовая химия,7,1374.62,685.33
7690-EC-2,Подушка на стул цв. красный,Текстиль,20,9606.54,3549.77
7690-EC-2,Комплект постельного белья цв. белый,Текстиль,20,705.34,337.99
7690-EC-2,Салатник бол.,Посуда,18,145.29,23.17
7690-EC-2,Пиджак жен.,Одежда,20,1646.88,684.0
6099-EC-2,Кружка мал.,Посуда,3,8529.55,3220.92
6099-EC-2,Свитер жен.,Одежда,10,8796.12,3111.78
6099-EC-2,Футболка белая муж.,Одежда,1,4885.5,1237.6
6099-EC-2,Концентрат очищающий 0.25 л.,Бытовая химия,6,9003.16,3656.0
6625-EC-2,Средство моющее 5 л.,Бытовая химия,12,6584.13,2927.99
6625-EC-2,Полотенце кухонное цв. белый,Текстиль,19,5674.42,1197.52
6625-EC-2,Моющий гель 0.5 л.,Бытовая химия,8,7990.8,512.21
6625-EC-2,Кастрюля бол.,Посуда,10,3382.81,1104.41
6625-EC-2,Пиджак жен.,Одежда,13,7828.59,1326.98
7604-EC-2,Футболка белая жен.,Одежда,10,2713.99,693.45
7604-EC-2,Свитер жен.,Одежда,3,2603.58,666.78
7604-EC-2,Кружка сред.,Посуда,8,8607.47,3437.2
4069-EC-2,Миска мал.,Посуда,13,5780.46,10.7
4069-EC-2,Свитер муж.,Одежда,18,2920.7,1283.22
4069-EC-2,Кружка сред.,Посуда,3,9646.51,88.65
4069-EC-2,Средство моющее 0.25 л.,Бытовая химия,7,6506.8,3138.76
4069-EC-2,Концентрат очищающий 0.25 л.,Бытовая химия,4,3658.6,1142.39
3443-EC-2,Полотенце махровое цв. красный,Текстиль,8,3944.31,568.16
3443-EC-2,Полотенце махровое цв. красный,Текстиль,20,8820.0,2272.61
3443-EC-2,Куртка осенняя муж.,Одежда,19,9631.93,2902.27
3443-EC-2,Салатник сред.,Посуда,11,5965.88,788.83
3443-EC-2,Дезинфицирующий спрей 0.75 л.,Бытовая химия,12,473.13,235.6
4294-EC-2,Дезинфицирующий спрей 0.75 л.,Бытовая химия,10,9082.49,4425.36
4294-EC-2,Подушка на стул цв. синий,Текстиль,6,3290.15,454.99
4294-EC-2,Куртка осенняя дет.,Одежда,2,7644.86,1438.39
4294-EC-2,Свитер муж.,Одежда,19,1793.75,670.99
4294-EC-2,Пиджак жен.,Одежда,2,8715.1,2251.93
5981-EC-2,Моющий гель 5 л.,Бытовая химия,18,388.14,31.6
5981-EC-2,Миска сред.,Посуда,1,7372.99,2939.38
5981-EC-2,Сковорода мал.,Посуда,1,7812.85,3131.54
2295-EC-2,Полотенце махровое цв. белый,Текстиль,7,7531.5,1937.11
2295-EC-2,Покрывало стеганое цв. красный,Текстиль,20,5652.25,135.96
5230-EC-2,Кружка бол.,Посуда,17,4937.21,444.33
5230-EC-2,Пальто зимнее жен.,Одежда,7,1021.2,35.61
4640-EC-2,Пальто зимнее жен.,Одежда,6,5756.86,2724.32
4640-EC-2,Моющий гель 1 л.,Бытовая химия,15,8567.9,2827.68
4640-EC-2,Моющий гель 0.25 л.,Бытовая химия,13,7778.23,3654.77
4640-EC-2,Концентрат очищающий 1 л.,Бытовая химия,13,3833.83,1291.5
4640-EC-2,Свитер жен.,Одежда,14,8456.8,1661.22
6064-EC-2,Пиджак дет.,Одежда,4,4721.22,1851.98
6064-EC-2,Моющий гель 0.75 л.,Бытовая химия,3,6398.8,1995.2
1989-EC-2,Концентрат очищающий 5 л.,Бытовая химия,7,8079.26,4038.45
1989-EC-2,Свитер дет.,Одежда,3,711.53,92.31
1989-EC-2,Покрывало стеганое цв. синий,Текстиль,17,1385.15,659.56
1989-EC-2,Полотенце махровое цв. зеленый,Текстиль,8,8278.87,1643.71
5343-EC-2,Универсальный очиститель 5 л.,Бытовая химия,12,6638.9,1956.21
9589-EC-2,Моющий гель 1 л.,Бытовая химия,1,6433.64,1127.95
9589-EC-2,Сковорода бол.,Посуда,5,5351.7,553.92
9589-EC-2,Футболка белая жен.,Одежда,11,5238.63,1564.93
9589-EC-2,Подушка на стул цв. красный,Текстиль,10,2521.33,735.26
9589-EC-2,Футболка белая жен.,Одежда,13,5621.84,220.1
6684-EC-2,Кружка сред.,Посуда,18,3386.61,1048.29
6684-EC-2,Моющий гель 1 л.,Бытовая химия,1,5302.75,1508.89
6684-EC-2,Кружка сред.,Посуда,6,8852.31,1935.61
6684-EC-2,Моющий гель 1 л.,Бытовая химия,13,7667.34,3002.19
3864-EC-2,Футболка белая жен.,Одежда,6,9631.74,3598.26
3864-EC-2,Сковорода мал.,Посуда,8,5045.13,2013.85
2207-EC-2,Средство моющее 5 л.,Бытовая химия,7,2134.42,952.82
2207-EC-2,Покрывало стеганое цв. красный,Текстиль,17,3504.92,468.81
2207-EC-2,Концентрат очищающий 0.25 л.,Бытовая химия,12,9214.86,451.17
2207-EC-2,Концентрат очищающий 0.5 л.,Бытовая химия,8,4351.64,736.57
2207-EC-2,Миска сред.,Посуда,12,606.21,250.66
5680-EC-2,Полотенце махровое цв. зеленый,Текстиль,5,5967.99,2164.41
5680-EC-2,Концентрат очищающий 5 л.,Бытовая химия,3,2572.7,1260.93
2276-EC-2,Куртка осенняя жен.,Одежда,10,9590.63,1472.51
2276-EC-2,Покрывало стеганое цв. синий,Текстиль,18,6413.54,2783.52
6416-EC-2,Концентрат очищающий 0.5 л.,Бытовая химия,13,543.3,28.25
6416-EC-2,Пиджак муж.,Одежда,13,250.72,83.17
6416-EC-2,Комплект постельного белья цв. синий,Текстиль,12,7728.24,3542.34
6416-EC-2,Миска бол.,Посуда,7,8872.7,1435.93
6416-EC-2,Миска мал.,Посуда,11,7623.7,3315.18
8649-EC-2,Кастрюля бол.,Посуда,11,3619.16,744.4
8649-EC-2,Пальто зимнее дет.,Одежда,12,3242.2,894.91
8649-EC-2,Сковорода сред.,Посуда,8,6089.94,952.97
8183-EC-2,Подушка на стул цв. синий,Текстиль,7,8953.25,2143.1
8183-EC-2,Средство моющее 0.25 л.,Бытовая химия,9,5642.59,2631.58
8183-EC-2,Подушка на стул цв. черный,Текстиль,4,2755.1,1087.6
8183-EC-2,Комплект постельного белья цв. красный,Текстиль,7,5114.68,773.24
8183-EC-2,Пиджак жен.,Одежда,9,8764.58,3692.64
4934-EC-2,Салатник мал.,Посуда,2,3144.58,904.65
4934-EC-2,Покрывало стеганое цв. зеленый,Текстиль,20,8204.76,787.86
4934-EC-2,Концентрат очищающий 0.25 л.,Бытовая химия,9,8031.24,2134.0
4934-EC-2,Футболка белая муж.,Одежда,13,9840.42,4820.37
5600-EC-2,Салатник мал.,Посуда,3,925.2,378.3
5600-EC-2,Пиджак дет.,Одежда,19,8550.94,4254.7
5600-EC-2,Свитер дет.,Одежда,20,3684.96,1774.99
5600-EC-2,Салатник мал.,Посуда,3,6562.8,117.2
5600-EC-2,Миска мал.,Посуда,6,1208.39,133.8
6262-EC-2,Моющий гель 0.75 л.,Бытовая химия,19,8723.99,592.9
6262-EC-2,Футболка белая жен.,Одежда,10,3771.98,567.26
3935-EC-2,Моющий гель 0.25 л.,Бытовая химия,11,3524.7,1383.8
3935-EC-2,Комплект постельного белья цв. красный,Текстиль,12,6430.68,2503.78
9028-EC-2,Подушка на стул цв. черный,Текстиль,18,9523.82,1817.43
9028-EC-2,Покрывало стеганое цв. черный,Текстиль,6,9969.59,2969.15
9153-EC-2,Салатник мал.,Посуда,5,6892.86,1237.68
9153-EC-2,Моющий гель 0.25 л.,Бытовая химия,9,3382.31,517.18
9153-EC-2,Куртка осенняя дет.,Одежда,8,7288.7,3335.67
7593-EC-2,Подушка на стул цв. красный,Текстиль,18,6457.23,1655.33
7593-EC-2,Футболка белая жен.,Одежда,10,4886.45,1464.81
7593-EC-2,Концентрат очищающий 1 л.,Бытовая химия,17,3182.76,575.24
8976-EC-2,Пиджак дет.,Одежда,3,8164.55,2884.14
8976-EC-2,Миска сред.,Посуда,3,8924.39,2611.52
5029-EC-2,Универсальный очиститель 1 л.,Бытовая химия,9,99.26,41.12
9194-EC-2,Миска бол.,Посуда,12,6712.83,1919.52
9194-EC-2,Полотенце кухонное цв. черный,Текстиль,17,1223.98,261.5
9194-EC-2,Покрывало стеганое цв. красный,Текстиль,3,617.28,194.68
9194-EC-2,Миска сред.,Посуда,15,5550.26,998.81
2847-EC-2,Дезинфицирующий спрей 0.25 л.,Бытовая химия,16,3931.49,60.64
3973-EC-2,Покрывало стеганое цв. зеленый,Текстиль,11,2560.2,935.15
3973-EC-2,Миска бол.,Посуда,1,6976.5,3017.41
3973-EC-2,Подушка на стул цв. зеленый,Текстиль,11,7452.26,3277.69
9271-EC-2,Кружка мал.,Посуда,16,6300.27,2532.75
9271-EC-2,Дезинфицирующий спрей 1 л.,Бытовая химия,1,4784.42,758.37
6654-EC-2,Полотенце кухонное цв. черный,Текстиль,1,2191.5,336.67
4084-EC-2,Пиджак дет.,Одежда,14,2772.16,393.6
4084-EC-2,Покрывало стеганое цв. синий,Текстиль,18,2767.15,1207.5
3972-EC-2,Футболка белая муж.,Одежда,4,5056.24,1895.53
3972-EC-2,Подушка на стул цв. белый,Текстиль,9,4137.3,2061.67
3972-EC-2,Кружка бол.,Посуда,19,262.17,51.2
8141-EC-2,Полотенце кухонное цв. зеленый,Текстиль,7,6349.25,768.5
8141-EC-2,Концентрат очищающий 1 л.,Бытовая химия,11,2257.67,868.91
8141-EC-2,Салатник сред.,Посуда,6,1090.27,220.11
3380-EC-2,Полотенце махровое цв. красный,Текстиль,18,3447.56,1376.34
3380-EC-2,Покрывало стеганое цв. зеленый,Текстиль,18,4358.6,1516.24
3380-EC-2,Дезинфицирующий спрей 0.25 л.,Бытовая химия,5,4965.52,1272.55
8295-EC-2,Миска мал.,Посуда,10,324.87,23.89
8295-EC-2,Свитер жен.,Одежда,13,2808.89,1159.62
8295-EC-2,Куртка осенняя дет.,Одежда,4,6005.8,1956.86
1298-EC-2,Подушка на стул цв. красный,Текстиль,4,160.63,7.57
1323-EC-2,Пиджак муж.,Одежда,16,3991.59,333.1
6469-EC-2,Подушка на стул цв. синий,Текстиль,12,1024.64,32.53
6469-EC-2,Куртка осенняя муж.,Одежда,14,1895.46,780.97
3068-EC-2,Полотенце махровое цв. зеленый,Текстиль,9,1560.56,348.13
4049-EC-2,Пиджак муж.,Одежда,15,6498.68,39.15
4049-EC-2,Пальто зимнее муж.,Одежда,1,8775.62,1149.48
4049-EC-2,Футболка белая дет.,Одежда,2,6238.3,1737.92
4049-EC-2,Полотенце махровое цв. зеленый,Текстиль,13,3958.27,1098.19
4049-EC-2,Кружка мал.,Посуда,12,3893.45,1790.68
2262-EC-2,Универсальный очиститель 5 л.,Бытовая химия,4,4645.51,383.67
2262-EC-2,Кружка мал.,Посуда,20,5235.45,2008.32
2262-EC-2,Универсальный очиститель 1 л.,Бытовая химия,6,4234.61,1211.95
2262-EC-2,Подушка на стул цв. красный,Текстиль,20,2326.48,867.84
9735-EC-2,Полотенце кухонное цв. белый,Текстиль,8,8853.21,2420.34
9735-EC-2,Средство моющее 5 л.,Бытовая химия,10,6666.41,2721.6
9735-EC-2,Свитер жен.,Одежда,7,7253.73,3460.26
9735-EC-2,Полотенце махровое цв. зеленый,Текстиль,13,9910.51,1044.1
9735-EC-2,Сковорода мал.,Посуда,4,8747.51,3256.96
3962-EC-2,Куртка осенняя муж.,Одежда,13,427.37,115.7
3962-EC-2,Дезинфицирующий спрей 0.75 л.,Бытовая химия,10,5707.82,1043.64
3962-EC-2,Подушка на стул цв. белый,Текстиль,13,6395.72,1555.9
7971-EC-2,Средство моющее 0.25 л.,Бытовая химия,13,8576.73,920.3
7971-EC-2,Салатник бол.,Посуда,19,5518.29,145.63
7971-EC-2,Кастрюля сред.,Посуда,18,7789.23,347.93
7971-EC-2,Пальто зимнее дет.,Одежда,20,6356.67,2913.83
3534-EC-2,Миска бол.,Посуда,4,1153.39,41.28
3534-EC-2,Полотенце махровое цв. белый,Текстиль,12,1873.96,443.52
3534-EC-2,Сковорода бол.,Посуда,10,9715.24,4549.42
3534-EC-2,Футболка белая дет.,Одежда,16,4520.4,2078.43
3534-EC-2,Полотенце махровое цв. зеленый,Текстиль,20,6196.66,260.43
2755-EC-2,Универсальный очиститель 0.75 л.,Бытовая химия,18,794.98,62.18
2755-EC-2,Комплект постельного белья цв. красный,Текстиль,12,3156.54,1311.4
2755-EC-2,Полотенце махровое цв. красный,Текстиль,8,7905.2,89.47
2755-EC-2,Средство моющее 0.5 л.,Бытовая химия,7,74.55,19.23
4309-EC-2,Футболка белая муж.,Одежда,16,2796.8,1074.7
4309-EC-2,Свитер жен.,Одежда,5,3834.55,608.77
4309-EC-2,Куртка осенняя дет.,Одежда,2,4688.97,1026.91
3485-EC-2,Полотенце кухонное цв. красный,Текстиль,13,4051.45,964.17
3485-EC-2,Моющий гель 5 л.,Бытовая химия,18,8134.4,2401.44
3485-EC-2,Куртка осенняя муж.,Одежда,9,8728.5,1500.81
3485-EC-2,Полотенце махровое цв. черный,Текстиль,12,783.2,187.0
3485-EC-2,Дезинфицирующий спрей 0.5 л.,Бытовая химия,18,1429.46,651.9
2768-EC-2,Покрывало стеганое цв. зеленый,Текстиль,12,5276.16,1454.32
2768-EC-2,Универсальный очиститель 1 л.,Бытовая химия,5,8520.6,173.62
2768-EC-2,Миска мал.,Посуда,20,8354.37,3100.15
2768-EC-2,Кастрюля мал.,Посуда,1,6839.61,881.95
2768-EC-2,Дезинфицирующий спрей 0.25 л.,Бытовая химия,18,3347.24,1430.49
2133-EC-2,Свитер муж.,Одежда,13,3550.12,57.24
2133-EC-2,Дезинфицирующий спрей 0.75 л.,Бытовая химия,8,6545.55,1677.33
2133-EC-2,Покрывало стеганое цв. красный,Текстиль,16,1464.65,484.82
2915-EC-2,Куртка осенняя муж.,Одежда,19,6573.89,1975.4
1361-EC-2,Пальто зимнее муж.,Одежда,7,5201.61,2360.5
1361-EC-2,Миска бол.,Посуда,10,9481.1,1174.5
1361-EC-2,Моющий гель 0.25 л.,Бытовая химия,13,9665.5,3321.7
1361-EC-2,Салатник бол.,Посуда,7,463.7,72.6
4068-EC-2,Моющий гель 0.5 л.,Бытовая химия,2,4565.86,305.38
4068-EC-2,Дезинфицирующий спрей 0.5 л.,Бытовая химия,13,9461.47,627.76
8273-EC-2,Пиджак жен.,Одежда,19,948.81,329.39
8273-EC-2,Полотенце махровое цв. красный,Текстиль,17,4156.5,1517.7
8858-EC-2,Кастрюля сред.,Посуда,14,4924.59,1076.23
5329-EC-2,Подушка на стул цв. зеленый,Текстиль,19,675.78,120.58
5329-EC-2,Пиджак дет.,Одежда,11,5312.53,1105.3
5329-EC-2,Футболка белая жен.,Одежда,11,3789.71,1594.2
5329-EC-2,Дезинфицирующий спрей 0.25 л.,Бытовая химия,14,944.47,24.96
