doc_id,item,category,amount,price,discount
3132-BB-6,Футболка белая муж.,Одежда,5,1417.53,579.63
3132-BB-6,Куртка осенняя жен.,Одежда,12,5728.44,2229.39
3132-BB-6,Средство моющее 0.75 л.,Бытовая химия,8,4219.52,1624.86
3132-BB-6,Комплект постельного белья цв. красный,Текстиль,13,3005.7,529.17
3132-BB-6,Кастрюля бол.,Посуда,5,8449.21,3127.75
5270-BB-6,Салатник бол.,Посуда,9,5244.68,211.31
5270-BB-6,Средство моющее 1 л.,Бытовая химия,16,3040.8,163.81
5270-BB-6,Кастрюля сред.,Посуда,6,1717.12,47.14
5270-BB-6,Свитер муж.,Одежда,13,1530.55,211.8
9198-BB-6,Подушка на стул цв. синий,Текстиль,12,1655.94,794.21
9198-BB-6,Полотенце махровое цв. черный,Текстиль,19,662.36,292.49
5870-BB-6,Сковорода бол.,Посуда,9,1398.34,486.76
5870-BB-6,Сковорода мал.,Посуда,18,4611.98,1946.26
5535-BB-6,Покрывало стеганое цв. белый,Текстиль,2,1573.75,93.45
5535-BB-6,Пальто зимнее муж.,Одежда,17,7272.85,1984.76
5535-BB-6,Моющий гель 0.5 л.,Бытовая химия,18,1469.31,211.15
5535-BB-6,Концентрат очищающий 0.75 л.,Бытовая химия,8,8886.69,947.56
1308-BB-6,Полотенце кухонное цв. красный,Текстиль,2,2394.18,548.4
1308-BB-6,Миска мал.,Посуда,11,4828.73,452.54
1308-BB-6,Кастрюля сред.,Посуда,9,759.19,40.17
1308-BB-6,Универсальный очиститель 1 л.,Бытовая химия,11,9605.16,4338.69
1308-BB-6,Свитер дет.,Одежда,11,7912.65,1297.84
5896-BB-6,Сковорода бол.,Посуда,7,882.97,332.7
5896-BB-6,Полотенце кухонное цв. черный,Текстиль,9,9745.58,878.67
5896-BB-6,Моющий гель 0.75 л.,Бытовая химия,4,1880.48,734.99
5896-BB-6,Средство моющее 0.75 л.,Бытовая химия,5,3888.71,617.8
1957-BB-6,Салатник бол.,Посуда,18,1688.97,550.93
1955-BB-6,Полотенце кухонное цв. красный,Текстиль,7,2085.16,1001.72
9168-BB-6,Свитер жен.,Одежда,4,4587.52,136.28
2909-BB-6,Средство моющее 0.75 л.,Бытовая химия,15,4984.61,1258.74
2909-BB-6,Миска бол.,Посуда,4,6889.99,1107.52
2909-BB-6,Комплект постельного белья цв. черный,Текстиль,2,9492.47,857.86
2909-BB-6,Средство моющее 0.75 л.,Бытовая химия,2,3710.75,253.89
2909-BB-6,Универсальный очиститель 1 л.,Бытовая химия,13,7118.1,3305.37
9136-BB-6,Свитер жен.,Одежда,14,3376.1,1574.46
9136-BB-6,Полотенце кухонное цв. черный,Текстиль,3,7009.59,2055.59
9136-BB-6,Пальто зимнее жен.,Одежда,2,8884.26,2384.67
1188-BB-6,Кастрюля мал.,Посуда,15,8165.77,1886.75
1188-BB-6,Универсальный очиститель 5 л.,Бытовая химия,15,6924.89,3217.35
1188-BB-6,Дезинфицирующий спрей 5 л.,Бытовая химия,13,5645.96,2104.28
7931-BB-6,Моющий гель 0.25 л.,Бытовая химия,4,139.1,17.19
7931-BB-6,Куртка осенняя жен.,Одежда,10,8156.21,1642.52
7931-BB-6,Сковорода сред.,Посуда,7,8969.69,1102.36
7931-BB-6,Средство моющее 0.25 л.,Бытовая химия,2,7468.12,854.58
7931-BB-6,Салатник мал.,Посуда,18,3741.33,1225.31
4267-BB-6,Кружка бол.,Посуда,11,6425.16,861.16
2440-BB-6,Пальто зимнее дет.,Одежда,19,3402.8,430.71
2440-BB-6,Миска сред.,Посуда,3,6013.28,446.17
2440-BB-6,Футболка белая жен.,Одежда,6,2196.35,472.9
1561-BB-6,Покрывало стеганое цв. синий,Текстиль,2,207.58,26.38
7606-BB-6,Кружка мал.,Посуда,7,1393.25,569.88
7606-BB-6,Свитер жен.,Одежда,11,5673.7,1232.65
7606-BB-6,Пиджак муж.,Одежда,7,728.82,201.94
7606-BB-6,Кружка сред.,Посуда,6,8946.24,562.2
8792-BB-6,Концентрат очищающий 1 л.,Бытовая химия,13,7500.89,78.9
6675-BB-6,Концентрат очищающий 0.75 л.,Бытовая химия,17,6910.45,2176.22
6675-BB-6,Футболка белая муж.,Одежда,3,9994.36,748.14
6675-BB-6,Полотенце кухонное цв. зеленый,Текстиль,11,625.49,137.87
6675-BB-6,Подушка на стул цв. зеленый,Текстиль,9,6149.67,2960.24
7334-BB-6,Комплект постельного белья цв. синий,Текстиль,12,8242.11,578.41
7334-BB-6,Кастрюля сред.,Посуда,9,6488.18,2274.28
7334-BB-6,Свитер дет.,Одежда,19,811.3,105.75
7334-BB-6,Кастрюля мал.,Посуда,16,6110.94,3053.65
7334-BB-6,Пальто зимнее дет.,Одежда,8,3102.51,1521.87
9911-BB-6,Полотенце махровое цв. синий,Текстиль,15,4113.3,1956.44
9911-BB-6,Дезинфицирующий спрей 5 л.,Бытовая химия,5,7500.43,2520.37
9911-BB-6,Пальто зимнее жен.,Одежда,4,5124.4,462.42
4820-BB-6,Покрывало стеганое цв. синий,Текстиль,9,237.7,14.59
4820-BB-6,Полотенце кухонное цв. синий,Текстиль,8,4685.83,452.63
5515-BB-6,Универсальный очиститель 0.25 л.,Бытовая химия,6,3179.98,564.28
5515-BB-6,Подушка на стул цв. черный,Текстиль,3,5341.78,26.54
5515-BB-6,Средство моющее 0.5 л.,Бытовая химия,3,2733.68,492.61
5515-BB-6,Дезинфицирующий спрей 0.5 л.,Бытовая химия,9,9267.32,741.87
5515-BB-6,Средство моющее 0.5 л.,Бытовая химия,3,8926.44,3584.55
5900-BB-6,Кружка мал.,Посуда,4,5029.36,1213.0
6345-BB-6,Кастрюля сред.,Посуда,20,9234.25,1816.95
6345-BB-6,Салатник сред.,Посуда,11,8492.83,3851.47
8531-BB-6,Моющий гель 0.5 л.,Бытовая химия,11,3090.18,1465.25
5609-BB-6,Салатник сред.,Посуда,9,2660.82,639.44
5609-BB-6,Кружка мал.,Посуда,12,7512.18,213.0
5609-BB-6,Полотенце махровое цв. синий,Текстиль,16,588.54,62.71
5609-BB-6,Концентрат очищающий 0.5 л.,Бытовая химия,13,6034.9,33.89
5609-BB-6,Свитер жен.,Одежда,12,4821.12,384.82
7350-BB-6,Концентрат очищающий 0.75 л.,Бытовая химия,3,478.53,98.56
7350-BB-6,Кастрюля мал.,Посуда,16,3698.23,1533.28
7350-BB-6,Пальто зимнее дет.,Одежда,3,5630.51,475.3
7265-BB-6,Кружка бол.,Посуда,17,95.66,6.23
2704-BB-6,Кастрюля сред.,Посуда,8,5675.4,1415.9
2704-BB-6,Полотенце махровое цв. красный,Текстиль,4,5726.6,1618.13
2704-BB-6,Универсальный очиститель 0.75 л.,Бытовая химия,6,9599.12,529.46
9465-BB-6,Концентрат очищающий 0.75 л.,Бытовая химия,12,4940.21,1143.99
9465-BB-6,Куртка осенняя муж.,Одежда,11,9166.97,3326.21
9465-BB-6,Средство моющее 1 л.,Бытовая химия,18,3441.74,437.59
9465-BB-6,Концентрат очищающий 0.5 л.,Бытовая химия,10,4850.29,1752.46
7193-BB-6,Средство моющее 1 л.,Бытовая химия,18,6924.6,1841.24
9789-BB-6,Подушка на стул цв. черный,Текстиль,5,8495.69,1643.15
9789-BB-6,Кастрюля сред.,Посуда,2,2494.17,959.57
9789-BB-6,Концентрат очищающий 0.5 л.,Бытовая химия,16,2740.85,234.27
4130-BB-6,Покрывало стеганое цв. черный,Текстиль,9,566.12,242.56
4130-BB-6,Футболка белая жен.,Одежда,15,744.91,47.73
4130-BB-6,Салатник мал.,Посуда,20,237.66,19.48
4130-BB-6,Дезинфицирующий спрей 1 л.,Бытовая химия,9,8727.44,2787.4
4849-BB-6,Футболка белая жен.,Одежда,13,4942.61,647.82
4849-BB-6,Футболка белая муж.,Одежда,20,975.26,299.26
4849-BB-6,Покрывало стеганое цв. белый,Текстиль,9,3434.53,552.82
4849-BB-6,Полотенце кухонное цв. черный,Текстиль,8,2888.13,308.65
6623-BB-6,Кастрюля бол.,Посуда,5,3609.5,846.62
6623-BB-6,Полотенце махровое цв. зеленый,Текстиль,6,672.75,52.13
6623-BB-6,Пиджак дет.,Одежда,9,3615.79,903.4
8364-BB-6,Кастрюля мал.,Посуда,3,553.13,209.19
8364-BB-6,Концентрат очищающий 0.75 л.,Бытовая химия,11,6553.4,441.63
8364-BB-6,Комплект постельного белья цв. черный,Текстиль,7,2867.42,226.51
8364-BB-6,Пальто зимнее дет.,Одежда,17,8429.79,2608.23
8364-BB-6,Футболка белая жен.,Одежда,20,4597.81,1568.59
7131-BB-6,Куртка осенняя дет.,Одежда,7,9254.34,1990.37
7131-BB-6,Кастрюля бол.,Посуда,10,1072.61,66.5
7873-BB-6,Подушка на стул цв. черный,Текстиль,1,8246.17,2603.13
7873-BB-6,Кастрюля сред.,Посуда,20,9270.94,3353.85
4701-BB-6,Миска бол.,Посуда,12,5272.5,2249.79
4701-BB-6,Салатник мал.,Посуда,9,7637.2,552.65
4701-BB-6,Моющий гель 0.25 л.,Бытовая химия,13,7187.56,563.81
1344-BB-6,Кружка сред.,Посуда,18,3211.42,364.71
1344-BB-6,Футболка белая жен.,Одежда,14,4037.3,13.2
1344-BB-6,Сковорода сред.,Посуда,19,5004.24,1169.1
1344-BB-6,Дезинфицирующий спрей 0.25 л.,Бытовая химия,1,102.5,11.97
1344-BB-6,Кружка бол.,Посуда,13,5690.99,2037.37
4281-BB-6,Сковорода сред.,Посуда,8,7864.9,3907.3
4281-BB-6,Моющий гель 0.75 л.,Бытовая химия,16,2328.83,884.57
4281-BB-6,Комплект постельного белья цв. синий,Текстиль,14,5953.49,2700.31
4281-BB-6,Покрывало стеганое цв. синий,Текстиль,10,9240.6,1178.87
4281-BB-6,Свитер дет.,Одежда,6,9708.91,3783.47
5373-BB-6,Подушка на стул цв. синий,Текстиль,12,2305.76,122.31
2615-BB-6,Сковорода бол.,Посуда,3,5253.36,518.56
6737-BB-6,Дезинфицирующий спрей 0.25 л.,Бытовая химия,10,9988.52,3676.5
6737-BB-6,Комплект постельного белья цв. белый,Текстиль,15,5417.94,1729.54
6737-BB-6,Полотенце махровое цв. красный,Текстиль,15,549.87,259.97
9386-BB-6,Миска бол.,Посуда,3,8524.11,10.12
9386-BB-6,Кастрюля бол.,Посуда,4,2690.63,1.89
9386-BB-6,Концентрат очищающий 0.5 л.,Бытовая химия,7,9148.25,2616.31
9386-BB-6,Дезинфицирующий спрей 1 л.,Бытовая химия,12,7924.4,1863.0
5319-BB-6,Дезинфицирующий спрей 5 л.,Бытовая химия,3,7251.29,1948.66
5319-BB-6,Футболка белая жен.,Одежда,10,9094.83,1353.71
5319-BB-6,Универсальный очиститель 1 л.,Бытовая химия,13,5116.68,318.14
5319-BB-6,Куртка осенняя дет.,Одежда,5,418.53,64.19
9696-BB-6,Покрывало стеганое цв. красный,Текстиль,14,1803.74,243.64
9696-BB-6,Полотенце кухонное цв. зеленый,Текстиль,11,4401.44,810.89
9696-BB-6,Кастрюля мал.,Посуда,15,223.85,50.55
9696-BB-6,Дезинфицирующий спрей 0.5 л.,Бытовая химия,11,8629.87,2420.61
6511-BB-6,Дезинфицирующий спрей 0.75 л.,Бытовая химия,20,3522.33,1511.93
6511-BB-6,Полотенце махровое цв. черный,Текстиль,12,8427.64,3618.99
6511-BB-6,Свитер дет.,Одежда,9,9348.12,2944.4
6511-BB-6,Пиджак дет.,Одежда,14,1934.2,671.29
6511-BB-6,Куртка осенняя жен.,Одежда,20,83.28,1.97
6135-BB-6,Покрывало стеганое цв. белый,Текстиль,6,1870.18,115.85
6135-BB-6,Средство моющее 0.5 л.,Бытовая химия,1,5514.46,1199.54
6135-BB-6,Куртка осенняя муж.,Одежда,14,1640.26,541.67
6135-BB-6,Моющий гель 0.5 л.,Бытовая химия,11,8796.78,3197.96
5404-BB-6,Пальто зимнее дет.,Одежда,16,6812.37,2890.6
5404-BB-6,Кастрюля сред.,Посуда,2,833.16,122.16
5404-BB-6,Полотенце махровое цв. белый,Текстиль,16,8871.22,2445.11
7904-BB-6,Полотенце махровое цв. черный,Текстиль,12,1576.97,673.27
7364-BB-6,Сковорода мал.,Посуда,11,970.61,175.22
7364-BB-6,Салатник сред.,Посуда,15,9426.0,2478.83
4253-BB-6,Подушка на стул цв. черный,Текстиль,8,2061.71,586.99
4253-BB-6,Миска мал.,Посуда,14,1853.74,295.88
4253-BB-6,Подушка на стул цв. белый,Текстиль,12,9655.38,2523.91
1076-BB-6,Кастрюля мал.,Посуда,15,7389.16,485.8
1076-BB-6,Подушка на стул цв. синий,Текстиль,3,9757.13,23.68
1076-BB-6,Покрывало стеганое цв. черный,Текстиль,16,7968.9,1234.46
8299-BB-6,Универсальный очиститель 0.25 л.,Бытовая химия,6,903.81,389.73
8299-BB-6,Универсальный очиститель 1 л.,Бытовая химия,11,4861.96,1390.4
8299-BB-6,Кастрюля бол.,Посуда,4,4792.85,757.1
8299-BB-6,Полотенце кухонное цв. красный,Текстиль,6,9124.86,175.59
8299-BB-6,Полотенце махровое цв. красный,Текстиль,16,4242.78,252.18
7359-BB-6,Сковорода мал.,Посуда,17,9424.71,747.49
2461-BB-6,Кастрюля мал.,Посуда,14,5388.95,815.5
2461-BB-6,Дезинфицирующий спрей 1 л.,Бытовая химия,4,7421.95,16.29
2461-BB-6,Куртка осенняя жен.,Одежда,12,6072.97,1522.62
8121-BB-6,Кастрюля сред.,Посуда,2,7874.55,1954.82
4902-BB-6,Полотенце кухонное цв. синий,Текстиль,19,9839.97,1097.4
4902-BB-6,Миска бол.,Посуда,17,6991.59,2230.53
4902-BB-6,Салатник бол.,Посуда,5,1883.82,494.82
1220-BB-6,Миска сред.,Посуда,4,3049.93,1262.69
7133-BB-6,Салатник мал.,Посуда,7,121.79,57.54
7133-BB-6,Покрывало стеганое цв. красный,Текстиль,1,6070.73,1146.85
7133-BB-6,Салатник бол.,Посуда,7,7996.83,3231.2
7133-BB-6,Кастрюля сред.,Посуда,18,6931.1,130.59
9531-BB-6,Футболка белая дет.,Одежда,16,6525.47,697.23
9531-BB-6,Салатник сред.,Посуда,3,9830.47,654.62
9531-BB-6,Дезинфицирующий спрей 0.25 л.,Бытовая химия,7,3032.36,1513.79
5428-BB-6,Полотенце кухонное цв. белый,Текстиль,4,2906.44,1207.4
5428-BB-6,Покрывало стеганое цв. черный,Текстиль,6,7317.59,2155.86
5428-BB-6,Пиджак муж.,Одежда,5,3970.49,1362.58
5428-BB-6,Сковорода сред.,Посуда,18,1489.46,486.3
4589-BB-6,Салатник бол.,Посуда,4,6614.91,1522.44
4589-BB-6,Средство моющее 0.5 л.,Бытовая химия,20,2619.26,1085.28
4589-BB-6,Полотенце махровое цв. зеленый,Текстиль,13,3524.73,41.94
2611-BB-6,Полотенце кухонное цв. зеленый,Текстиль,9,2505.32,1060.21
7804-BB-6,Полотенце махровое цв. красный,Текстиль,13,8016.29,2183.19
7804-BB-6,Комплект постельного белья цв. белый,Текстиль,19,9351.37,3838.19
7804-BB-6,Салатник мал.,Посуда,11,3099.21,547.66
6270-BB-6,Футболка белая дет.,Одежда,1,1738.2,18.77
6270-BB-6,Концентрат очищающий 0.25 л.,Бытовая химия,8,6347.7,2316.39
3578-BB-6,Миска сред.,Посуда,10,1563.43,89.24
3578-BB-6,Миска бол.,Посуда,10,4183.26,883.97
3578-BB-6,Концентрат очищающий 5 л.,Бытовая химия,5,1143.3,501.7
6959-BB-6,Средство моющее 0.5 л.,Бытовая химия,13,1984.19,697.93
7822-BB-6,Пальто зимнее жен.,Одежда,10,5723.14,913.75
2880-BB-6,Комплект постельного белья цв. зеленый,Текстиль,20,4609.16,2098.64
2880-BB-6,Универсальный очиститель 0.75 л.,Бытовая химия,14,9911.46,2246.13
2617-BB-6,Полотенце махровое цв. белый,Текстиль,15,1387.89,601.56
2617-BB-6,Комплект постельного белья цв. синий,Текстиль,18,1505.6,619.72
2617-BB-6,Миска бол.,Посуда,5,5306.99,2517.59
2617-BB-6,Миска мал.,Посуда,8,1168.8,570.44
8751-BB-6,Комплект постельного белья цв. черный,Текстиль,15,7056.7,61.8
8751-BB-6,Куртка осенняя жен.,Одежда,1,6231.42,2093.21
8751-BB-6,Концентрат очищающий 5 л.,Бытовая химия,18,2806.44,858.96
6143-BB-6,Полотенце кухонное цв. черный,Текстиль,2,7374.45,1248.0
6143-BB-6,Футболка белая муж.,Одежда,5,969.88,441.5
6143-BB-6,Универсальный очиститель 0.25 л.,Бытовая химия,11,5969.86,904.1
6143-BB-6,Моющий гель 0.5 л.,Бытовая химия,8,4468.84,2043.0
6143-BB-6,Миска сред.,Посуда,10,5591.0,2179.84
1949-BB-6,Моющий гель 0.25 л.,Бытовая химия,7,8537.6,3375.12
1949-BB-6,Футболка белая дет.,Одежда,3,4842.0,782.28
1949-BB-6,Свитер дет.,Одежда,9,5004.72,1456.21
8836-BB-6,Пальто зимнее муж.,Одежда,16,4735.34,3.55
8836-BB-6,Комплект постельного белья цв. синий,Текстиль,2,5342.41,1552.0
3878-BB-6,Концентрат очищающий 0.75 л.,Бытовая химия,20,9295.66,4497.99
3878-BB-6,Универсальный очиститель 0.25 л.,Бытовая химия,18,8622.46,3638.98
3878-BB-6,Полотенце кухонное цв. красный,Текстиль,20,9812.49,2723.38
3219-BB-6,Кастрюля мал.,Посуда,11,1246.6,552.68
3219-BB-6,Свитер муж.,Одежда,20,1360.47,384.6
3219-BB-6,Универсальный очиститель 0.5 л.,Бытовая химия,15,3059.43,716.74
3219-BB-6,Салатник мал.,Посуда,6,6523.19,804.13
6051-BB-6,Полотенце кухонное цв. черный,Текстиль,3,4209.26,1962.12
6051-BB-6,Моющий гель 1 л.,Бытовая химия,5,4772.99,1116.85
6051-BB-6,Свитер муж.,Одежда,5,4068.59,1882.24
6051-BB-6,Кастрюля бол.,Посуда,17,6669.52,2471.5
6051-BB-6,Свитер дет.,Одежда,1,3645.55,1631.41
5179-BB-6,Куртка осенняя муж.,Одежда,2,5696.33,539.34
5179-BB-6,Моющий гель 1 л.,Бытовая химия,18,3689.45,1059.35
5179-BB-6,Пиджак жен.,Одежда,19,6183.52,2150.41
6511-BB-6,Средство моющее 0.75 л.,Бытовая химия,18,9626.4,1699.42
6511-BB-6,Пиджак муж.,Одежда,2,2095.45,726.83
6511-BB-6,Миска бол.,Посуда,20,3070.18,1493.38
6511-BB-6,Полотенце махровое цв. черный,Текстиль,10,6840.89,1171.49
3726-BB-6,Комплект постельного белья цв. синий,Текстиль,19,7285.44,2289.45
3726-BB-6,Полотенце махровое цв. белый,Текстиль,6,8519.15,3845.99
3726-BB-6,Сковорода мал.,Посуда,15,3719.45,816.72
3726-BB-6,Салатник сред.,Посуда,16,3790.33,921.37
5075-BB-6,Дезинфицирующий спрей 0.75 л.,Бытовая химия,11,6842.25,687.81
5075-BB-6,Средство моющее 1 л.,Бытовая химия,13,6666.59,2450.6
5075-BB-6,Концентрат очищающий 1 л.,Бытовая химия,8,5809.99,1006.25
5075-BB-6,Свитер дет.,Одежда,2,7873.74,3466.69
5075-BB-6,Кастрюля бол.,Посуда,6,3807.63,737.62
3974-BB-6,Универсальный очиститель 5 л.,Бытовая химия,6,4734.22,1371.73
7365-BB-6,Подушка на стул цв. синий,Текстиль,3,7615.37,2809.78
7365-BB-6,Полотенце махровое цв. белый,Текстиль,8,694.19,271.79
7365-BB-6,Подушка на стул цв. синий,Текстиль,1,2707.34,78.69
7365-BB-6,Полотенце махровое цв. красный,Текстиль,18,6097.27,1129.3
1557-BB-6,Пальто зимнее жен.,Одежда,8,7406.18,1261.96
1557-BB-6,Средство моющее 1 л.,Бытовая химия,15,8833.88,2030.73
1557-BB-6,Салатник бол.,Посуда,20,6305.93,1299.23
1557-BB-6,Кастрюля сред.,Посуда,11,677.29,277.5
3253-BB-6,Дезинфицирующий спрей 0.25 л.,Бытовая химия,9,3982.15,632.89
3253-BB-6,Средство моющее 1 л.,Бытовая химия,10,7330.23,2464.3
3253-BB-6,Куртка осенняя дет.,Одежда,10,9567.5,1920.46
3253-BB-6,Комплект постельного белья цв. черный,Текстиль,2,9239.8,3568.72
3253-BB-6,Пальто зимнее жен.,Одежда,15,847.29,128.96
7966-BB-6,Моющий гель 0.75 л.,Бытовая химия,7,6489.29,2767.22
7966-BB-6,Миска бол.,Посуда,1,8026.17,3352.69
7966-BB-6,Футболка белая жен.,Одежда,15,530.77,103.83
7966-BB-6,Кастрюля сред.,Посуда,14,4363.47,1406.11
7966-BB-6,Кастрюля бол.,Посуда,2,7598.48,3501.77
1462-BB-6,Полотенце махровое цв. зеленый,Текстиль,17,8570.74,459.54
1462-BB-6,Пальто зимнее дет.,Одежда,12,6362.13,3107.14
1462-BB-6,Моющий гель 1 л.,Бытовая химия,6,4498.25,627.45
1462-BB-6,Кастрюля сред.,Посуда,5,9906.54,3050.76
9597-BB-6,Универсальный очиститель 5 л.,Бытовая химия,5,144.29,40.69
9597-BB-6,Комплект постельного белья цв. синий,Текстиль,20,9622.22,480.12
9597-BB-6,Салатник мал.,Посуда,16,9101.11,515.33
6542-BB-6,Футболка белая жен.,Одежда,8,1216.3,540.38
6509-BB-6,Салатник бол.,Посуда,5,2857.8,267.38
6509-BB-6,Пиджак муж.,Одежда,13,1720.81,79.3
6509-BB-6,Универсальный очиститель 0.25 л.,Бытовая химия,17,6579.27,2008.58
6509-BB-6,Подушка на стул цв. красный,Текстиль,2,3458.13,333.44
6959-BB-6,Моющий гель 0.5 л.,Бытовая химия,1,2515.53,1164.12
6959-BB-6,Покрывало стеганое цв. синий,Текстиль,16,8337.83,1025.97
6959-BB-6,Концентрат очищающий 0.75 л.,Бытовая химия,19,5479.8,616.5
