doc_id,item,category,amount,price,discount
5917-DB-1,Пиджак муж.,Одежда,13,7792.1,1013.69
5741-DB-1,Куртка осенняя дет.,Одежда,10,793.9,257.99
5741-DB-1,Миска сред.,Посуда,10,4021.17,744.65
5741-DB-1,Салатник бол.,Посуда,1,6400.27,2356.8
5741-DB-1,Салатник бол.,Посуда,20,1814.27,109.46
5741-DB-1,Кастрюля бол.,Посуда,1,1590.75,367.38
6620-DB-1,Пиджак жен.,Одежда,19,1485.4,94.63
6620-DB-1,Миска сред.,Посуда,17,3942.44,790.0
6620-DB-1,Полотенце кухонное цв. белый,Текстиль,7,3939.93,212.75
6620-DB-1,Полотенце кухонное цв. черный,Текстиль,12,4288.34,1294.6
6620-DB-1,Универсальный очиститель 0.5 л.,Бытовая химия,5,5184.31,2386.16
2367-DB-1,Концентрат очищающий 5 л.,Бытовая химия,2,7220.11,2722.34
2367-DB-1,Полотенце кухонное цв. белый,Текстиль,3,5758.61,1003.57
2367-DB-1,Полотенце кухонное цв. белый,Текстиль,9,5132.21,1854.19
2367-DB-1,Свитер дет.,Одежда,1,6258.77,2447.72
7460-DB-1,Дезинфицирующий спрей 0.75 л.,Бытовая химия,16,3398.17,1081.19
3781-DB-1,Свитер дет.,Одежда,14,7705.85,1776.46
3781-DB-1,Футболка белая муж.,Одежда,2,8163.56,89.4
3781-DB-1,Куртка осенняя дет.,Одежда,4,1027.34,205.69
4665-DB-1,Кастрюля мал.,Посуда,1,9967.43,1288.24
2283-DB-1,Куртка осенняя жен.,Одежда,18,8023.0,1555.76
2283-DB-1,Пальто зимнее муж.,Одежда,16,7453.0,3239.79
2283-DB-1,Концентрат очищающий 0.25 л.,Бытовая химия,20,8120.16,1676.63
9156-DB-1,Покрывало стеганое цв. синий,Текстиль,12,5145.8,1216.94
9156-DB-1,Подушка на стул цв. белый,Текстиль,13,421.95,187.13
9156-DB-1,Пальто зимнее жен.,Одежда,5,5476.41,2149.47
9156-DB-1,Моющий гель 0.75 л.,Бытовая химия,11,3805.48,279.24
4579-DB-1,Салатник сред.,Посуда,12,3525.47,1398.55
4579-DB-1,Сковорода сред.,Посуда,7,6364.31,1225.91
4579-DB-1,Сковорода бол.,Посуда,5,5483.76,45.45
5043-DB-1,Концентрат очищающий 0.75 л.,Бытовая химия,9,2479.94,276.36
4772-DB-1,Полотенце махровое цв. красный,Текстиль,11,1093.8,271.67
4772-DB-1,Полотенце кухонное цв. белый,Текстиль,1,3291.45,423.3
3081-DB-1,Куртка осенняя дет.,Одежда,19,8179.95,2655.31
1121-DB-1,Моющий гель 0.25 л.,Бытовая химия,11,9910.56,4026.44
1121-DB-1,Салатник мал.,Посуда,10,5077.56,2420.77
1121-DB-1,Дезинфицирующий спрей 0.5 л.,Бытовая химия,20,1889.44,443.93
1121-DB-1,Дезинфицирующий спрей 0.25 л.,Бытовая химия,18,5622.95,368.41
2831-DB-1,Полотенце махровое цв. белый,Текстиль,8,2477.7,505.95
2831-DB-1,Средство моющее 5 л.,Бытовая химия,16,6526.62,2093.19
2831-DB-1,Полотенце махровое цв. белый,Текстиль,1,3030.8,1509.15
2831-DB-1,Дезинфицирующий спрей 1 л.,Бытовая химия,12,6561.32,2464.75
2831-DB-1,Миска мал.,Посуда,10,3596.89,1008.81
9185-DB-1,Дезинфицирующий спрей 1 л.,Бытовая химия,19,6468.23,501.93
9185-DB-1,Салатник сред.,Посуда,13,4904.41,2080.93
9185-DB-1,Покрывало стеганое цв. синий,Текстиль,2,1163.47,1.27
9185-DB-1,Средство моющее 5 л.,Бытовая химия,11,5396.28,1201.44
8708-DB-1,Универсальный очиститель 1 л.,Бытовая химия,3,5776.13,385.72
8708-DB-1,Комплект постельного белья цв. красный,Текстиль,5,9393.85,1674.77
8708-DB-1,Полотенце махровое цв. белый,Текстиль,15,5858.37,1256.59
3311-DB-1,Куртка осенняя муж.,Одежда,13,5559.32,2473.57
1114-DB-1,Полотенце кухонное цв. белый,Текстиль,20,4912.78,1948.14
1114-DB-1,Покрывало стеганое цв. белый,Текстиль,6,659.99,2.62
1114-DB-1,Дезинфицирующий спрей 0.5 л.,Бытовая химия,16,8290.85,86.58
1114-DB-1,Подушка на стул цв. красный,Текстиль,8,5249.83,2136.5
1114-DB-1,Футболка белая дет.,Одежда,8,6516.58,897.29
6115-DB-1,Сковорода мал.,Посуда,4,4800.72,2094.61
6115-DB-1,Концентрат очищающий 5 л.,Бытовая химия,15,6764.56,353.32
6115-DB-1,Пиджак муж.,Одежда,13,5049.12,1331.72
6115-DB-1,Моющий гель 0.25 л.,Бытовая химия,19,6552.35,1294.35
6115-DB-1,Свитер жен.,Одежда,13,1269.96,530.41
7235-DB-1,Комплект постельного белья цв. красный,Текстиль,19,4328.48,73.61
7235-DB-1,Концентрат очищающий 0.25 л.,Бытовая химия,7,4216.98,1916.35
7452-DB-1,Средство моющее 0.25 л.,Бытовая химия,11,1350.8,369.54
7452-DB-1,Пальто зимнее дет.,Одежда,15,7037.47,2392.42
7452-DB-1,Полотенце кухонное цв. белый,Текстиль,5,677.9,285.38
7452-DB-1,Полотенце махровое цв. красный,Текстиль,1,5710.42,1124.57
1795-DB-1,Дезинфицирующий спрей 1 л.,Бытовая химия,11,7124.27,2552.41
1795-DB-1,Салатник сред.,Посуда,2,1837.76,603.75
1795-DB-1,Кружка сред.,Посуда,6,5510.8,1540.24
1795-DB-1,Футболка белая жен.,Одежда,14,1154.9,522.78
5431-DB-1,Покрывало стеганое цв. красный,Текстиль,15,2004.3,750.14
5431-DB-1,Кастрюля сред.,Посуда,1,4928.7,2397.88
5431-DB-1,Пальто зимнее муж.,Одежда,3,7354.31,2180.35
8963-DB-1,Кружка мал.,Посуда,14,200.9,61.2
8963-DB-1,Футболка белая муж.,Одежда,12,6157.38,459.26
8963-DB-1,Полотенце кухонное цв. белый,Текстиль,18,2959.6,315.95
8963-DB-1,Пальто зимнее жен.,Одежда,2,5028.24,2099.58
4563-DB-1,Пальто зимнее дет.,Одежда,15,8868.3,1790.49
4563-DB-1,Покрывало стеганое цв. зеленый,Текстиль,13,5111.36,59.38
4563-DB-1,Футболка белая муж.,Одежда,20,9422.4,3314.6
5092-DB-1,Кастрюля сред.,Посуда,14,6243.17,2803.45
5092-DB-1,Салатник сред.,Посуда,1,6134.44,899.56
5092-DB-1,Полотенце кухонное цв. зеленый,Текстиль,3,5336.75,117.8
5092-DB-1,Пиджак дет.,Одежда,5,8292.32,546.17
5092-DB-1,Полотенце махровое цв. зеленый,Текстиль,17,2905.68,492.81
3011-DB-1,Комплект постельного белья цв. черный,Текстиль,15,1045.77,520.71
3011-DB-1,Миска бол.,Посуда,12,5588.98,252.58
3011-DB-1,Полотенце кухонное цв. зеленый,Текстиль,1,9605.52,3432.1
2880-DB-1,Моющий гель 0.5 л.,Бытовая химия,17,5672.3,2835.58
2880-DB-1,Моющий гель 1 л.,Бытовая химия,12,959.6,344.5
2880-DB-1,Универсальный очиститель 0.5 л.,Бытовая химия,8,9436.1,2173.16
1784-DB-1,Универсальный очиститель 1 л.,Бытовая химия,6,3767.5,803.7
1784-DB-1,Полотенце кухонное цв. черный,Текстиль,6,5423.39,1324.38
1784-DB-1,Пальто зимнее дет.,Одежда,17,1848.78,822.63
1784-DB-1,Универсальный очиститель 0.75 л.,Бытовая химия,5,665.9,33.89
1784-DB-1,Средство моющее 5 л.,Бытовая химия,3,5193.19,204.91
5646-DB-1,Полотенце кухонное цв. красный,Текстиль,20,5053.9,1837.8
5646-DB-1,Универсальный очиститель 0.25 л.,Бытовая химия,8,2417.32,40.76
5862-DB-1,Комплект постельного белья цв. черный,Текстиль,2,1312.23,453.29
5862-DB-1,Комплект постельного белья цв. черный,Текстиль,17,8325.9,3007.18
5862-DB-1,Дезинфицирующий спрей 1 л.,Бытовая химия,14,4040.5,1393.16
5862-DB-1,Куртка осенняя дет.,Одежда,6,5646.83,159.5
8230-DB-1,Моющий гель 5 л.,Бытовая химия,13,2037.93,354.28
8230-DB-1,Подушка на стул цв. зеленый,Текстиль,4,9928.88,1480.3
4325-DB-1,Универсальный очиститель 0.25 л.,Бытовая химия,2,2442.47,227.9
4325-DB-1,Средство моющее 5 л.,Бытовая химия,9,8602.37,1584.53
4325-DB-1,Пиджак муж.,Одежда,3,7831.58,210.71
2571-DB-1,Комплект постельного белья цв. черный,Текстиль,9,1016.41,428.7
2571-DB-1,Кастрюля мал.,Посуда,16,5819.0,2901.37
2571-DB-1,Моющий гель 0.75 л.,Бытовая химия,2,1204.35,249.76
6894-DB-1,Моющий гель 0.25 л.,Бытовая химия,14,531.61,182.98
6894-DB-1,Универсальный очиститель 0.25 л.,Бытовая химия,7,4133.35,937.3
2155-DB-1,Кастрюля сред.,Посуда,9,5166.42,289.84
1286-DB-1,Кружка мал.,Посуда,1,1665.2,415.6
1286-DB-1,Концентрат очищающий 5 л.,Бытовая химия,20,9061.38,3747.74
3322-DB-1,Куртка осенняя дет.,Одежда,13,1175.32,442.45
1493-DB-1,Футболка белая дет.,Одежда,3,4429.85,1249.31
1043-DB-1,Полотенце кухонное цв. черный,Текстиль,3,1080.27,120.82
1043-DB-1,Комплект постельного белья цв. красный,Текстиль,15,5095.99,1522.23
1043-DB-1,Полотенце махровое цв. красный,Текстиль,15,8297.67,1713.49
1043-DB-1,Комплект постельного белья цв. черный,Текстиль,12,1236.6,561.45
1043-DB-1,Свитер жен.,Одежда,19,6974.52,3346.11
2857-DB-1,Полотенце махровое цв. черный,Текстиль,20,3613.26,1798.77
2857-DB-1,Дезинфицирующий спрей 0.5 л.,Бытовая химия,9,3330.75,1208.14
2857-DB-1,Кастрюля бол.,Посуда,5,4145.69,877.13
2319-DB-1,Подушка на стул цв. синий,Текстиль,13,9845.52,427.94
2319-DB-1,Миска мал.,Посуда,9,9478.37,2377.98
2319-DB-1,Подушка на стул цв. белый,Текстиль,9,7318.4,99.21
2319-DB-1,Полотенце кухонное цв. красный,Текстиль,6,4300.74,2113.94
2319-DB-1,Средство моющее 0.75 л.,Бытовая химия,14,5990.69,1145.2
4792-DB-1,Футболка белая муж.,Одежда,20,1424.42,277.66
4792-DB-1,Куртка осенняя муж.,Одежда,11,3227.94,1214.1
4792-DB-1,Подушка на стул цв. зеленый,Текстиль,8,8276.2,2862.46
4792-DB-1,Кружка бол.,Посуда,18,127.1,41.22
4792-DB-1,Комплект постельного белья цв. белый,Текстиль,12,661.57,28.47
3345-DB-1,Подушка на стул цв. синий,Текстиль,5,1836.1,51.36
3345-DB-1,Полотенце кухонное цв. синий,Текстиль,15,1339.95,308.54
3345-DB-1,Дезинфицирующий спрей 1 л.,Бытовая химия,9,8115.37,156.84
3345-DB-1,Средство моющее 0.25 л.,Бытовая химия,20,1391.85,145.68
3345-DB-1,Пальто зимнее дет.,Одежда,15,3153.66,803.4
4622-DB-1,Кастрюля мал.,Посуда,11,358.8,150.88
4622-DB-1,Полотенце махровое цв. красный,Текстиль,14,3688.14,1423.88
4622-DB-1,Пальто зимнее жен.,Одежда,2,7210.0,2811.22
4622-DB-1,Концентрат очищающий 1 л.,Бытовая химия,15,8047.88,3653.9
8190-DB-1,Футболка белая жен.,Одежда,16,6492.17,2923.62
8190-DB-1,Пиджак муж.,Одежда,12,8280.7,3812.57
1323-DB-1,Футболка белая жен.,Одежда,17,173.1,33.6
1323-DB-1,Миска мал.,Посуда,5,9289.17,833.2
2068-DB-1,Кружка мал.,Посуда,17,8350.85,3101.25
1403-DB-1,Свитер дет.,Одежда,7,3811.44,439.39
1403-DB-1,Свитер дет.,Одежда,2,2130.73,573.23
1403-DB-1,Полотенце кухонное цв. зеленый,Текстиль,2,1443.8,5.23
1403-DB-1,Футболка белая жен.,Одежда,8,1437.16,245.39
1403-DB-1,Пиджак муж.,Одежда,2,6440.71,2544.64
9928-DB-1,Сковорода сред.,Посуда,14,2961.92,320.5
9928-DB-1,Покрывало стеганое цв. белый,Текстиль,10,7935.67,1013.2
9928-DB-1,Средство моющее 5 л.,Бытовая химия,2,7676.45,2060.34
9928-DB-1,Комплект постельного белья цв. синий,Текстиль,9,1188.5,535.51
2243-DB-1,Футболка белая дет.,Одежда,20,197.68,89.88
1665-DB-1,Комплект постельного белья цв. зеленый,Текстиль,3,4416.27,1284.88
1665-DB-1,Сковорода мал.,Посуда,10,9040.54,3808.53
7091-DB-1,Кружка мал.,Посуда,19,2402.8,425.63
8428-DB-1,Покрывало стеганое цв. белый,Текстиль,20,8290.47,2001.3
2845-DB-1,Кружка бол.,Посуда,6,3661.3,1592.94
2845-DB-1,Полотенце махровое цв. синий,Текстиль,19,3555.49,1233.3
2845-DB-1,Полотенце махровое цв. белый,Текстиль,4,6233.29,348.54
2845-DB-1,Сковорода бол.,Посуда,3,5760.11,1973.71
2845-DB-1,Миска мал.,Посуда,14,5578.57,312.32
1413-DB-1,Свитер дет.,Одежда,13,476.18,10.2
6300-DB-1,Куртка осенняя муж.,Одежда,16,9964.88,4842.72
6300-DB-1,Кастрюля сред.,Посуда,6,9560.27,3996.64
2712-DB-1,Моющий гель 5 л.,Бытовая химия,13,2174.79,912.57
2712-DB-1,Пиджак дет.,Одежда,4,3792.12,883.39
2712-DB-1,Дезинфицирующий спрей 1 л.,Бытовая химия,11,8232.93,1139.57
2712-DB-1,Полотенце кухонное цв. синий,Текстиль,1,9809.52,952.89
2712-DB-1,Покрывало стеганое цв. красный,Текстиль,14,5322.55,1900.84
7546-DB-1,Свитер дет.,Одежда,10,1203.39,290.19
7546-DB-1,Дезинфицирующий спрей 0.75 л.,Бытовая химия,9,6087.9,500.25
7546-DB-1,Пиджак муж.,Одежда,14,3864.58,1482.83
7546-DB-1,Кастрюля бол.,Посуда,2,1577.14,626.26
7483-DB-1,Комплект постельного белья цв. синий,Текстиль,19,8060.49,3543.81
7483-DB-1,Универсальный очиститель 0.75 л.,Бытовая химия,6,6921.3,2632.58
7483-DB-1,Кружка сред.,Посуда,14,5705.8,2683.48
3762-DB-1,Дезинфицирующий спрей 1 л.,Бытовая химия,6,9302.12,2207.33
5523-DB-1,Кружка мал.,Посуда,6,6862.59,1981.5
5523-DB-1,Пиджак дет.,Одежда,20,8989.68,3110.55
5523-DB-1,Футболка белая жен.,Одежда,6,9971.34,2816.52
5523-DB-1,Комплект постельного белья цв. красный,Текстиль,7,1091.85,23.93
5523-DB-1,Салатник бол.,Посуда,1,2216.39,213.51
5212-DB-1,Полотенце махровое цв. синий,Текстиль,13,4429.86,2142.1
5212-DB-1,Футболка белая муж.,Одежда,11,7799.1,1448.87
5212-DB-1,Подушка на стул цв. белый,Текстиль,7,4377.3,108.29
6902-DB-1,Покрывало стеганое цв. белый,Текстиль,6,8914.19,4305.57
6902-DB-1,Сковорода мал.,Посуда,6,4518.99,447.71
8337-DB-1,Универсальный очиститель 0.75 л.,Бытовая химия,2,132.93,17.38
8337-DB-1,Куртка осенняя муж.,Одежда,19,3621.52,170.32
8337-DB-1,Салатник бол.,Посуда,13,2825.99,82.7
8337-DB-1,Пиджак дет.,Одежда,13,1738.33,697.41
4615-DB-1,Дезинфицирующий спрей 5 л.,Бытовая химия,11,6406.13,110.71
1516-DB-1,Комплект постельного белья цв. красный,Текстиль,10,879.65,120.22
1516-DB-1,Концентрат очищающий 1 л.,Бытовая химия,5,1431.4,464.82
1516-DB-1,Салатник бол.,Посуда,9,5252.33,2328.57
1516-DB-1,Дезинфицирующий спрей 5 л.,Бытовая химия,14,3149.24,634.62
1516-DB-1,Сковорода бол.,Посуда,7,2920.9,1209.7
8881-DB-1,Универсальный очиститель 0.25 л.,Бытовая химия,7,2790.86,1188.27
8881-DB-1,Полотенце кухонное цв. черный,Текстиль,15,7564.53,237.83
8881-DB-1,Куртка осенняя муж.,Одежда,9,6417.4,3047.42
8881-DB-1,Миска сред.,Посуда,16,6659.6,1136.34
8881-DB-1,Дезинфицирующий спрей 0.75 л.,Бытовая химия,3,7017.62,1638.96
8241-DB-1,Пиджак дет.,Одежда,12,2572.88,396.36
8241-DB-1,Пиджак жен.,Одежда,14,3333.19,989.68
8479-DB-1,Сковорода мал.,Посуда,9,9056.25,3850.91
8479-DB-1,Комплект постельного белья цв. черный,Текстиль,18,6238.59,509.87
8479-DB-1,Полотенце махровое цв. синий,Текстиль,3,8770.86,2309.15
8479-DB-1,Подушка на стул цв. черный,Текстиль,2,1640.59,413.31
5871-DB-1,Сковорода мал.,Посуда,4,9483.76,4534.91
5871-DB-1,Концентрат очищающий 0.25 л.,Бытовая химия,14,7540.0,2360.43
5871-DB-1,Покрывало стеганое цв. зеленый,Текстиль,12,8130.2,2204.3
5871-DB-1,Покрывало стеганое цв. красный,Текстиль,18,5310.51,949.59
9625-DB-1,Покрывало стеганое цв. синий,Текстиль,16,6885.57,437.77
9625-DB-1,Подушка на стул цв. черный,Текстиль,16,3301.79,1069.18
9625-DB-1,Салатник сред.,Посуда,14,2038.98,529.2
9625-DB-1,Моющий гель 0.5 л.,Бытовая химия,18,6192.38,1574.6
9625-DB-1,Комплект постельного белья цв. синий,Текстиль,6,6067.95,1239.41
5562-DB-1,Кастрюля мал.,Посуда,2,8477.78,184.64
5562-DB-1,Миска мал.,Посуда,6,823.11,170.36
5562-DB-1,Свитер жен.,Одежда,3,6782.79,3125.76
8573-DB-1,Универсальный очиститель 0.5 л.,Бытовая химия,7,8840.49,3701.64
8573-DB-1,Комплект постельного белья цв. зеленый,Текстиль,16,8294.44,1672.15
8573-DB-1,Универсальный очиститель 5 л.,Бытовая химия,12,1546.87,205.39
8573-DB-1,Пиджак муж.,Одежда,10,4569.59,1494.38
4440-DB-1,Куртка осенняя муж.,Одежда,18,5287.48,2495.78
4440-DB-1,Салатник сред.,Посуда,6,8112.38,241.89
4440-DB-1,Моющий гель 0.25 л.,Бытовая химия,11,9911.92,1148.6
4440-DB-1,Кружка бол.,Посуда,4,3689.2,721.47
4440-DB-1,Средство моющее 5 л.,Бытовая химия,17,3744.16,313.21
2285-DB-1,Покрывало стеганое цв. белый,Текстиль,11,4646.43,457.68
1448-DB-1,Кастрюля бол.,Посуда,13,7649.95,1523.24
1448-DB-1,Пиджак дет.,Одежда,5,9934.45,4935.77
1448-DB-1,Комплект постельного белья цв. черный,Текстиль,8,8086.57,3215.2
9902-DB-1,Универсальный очиститель 0.5 л.,Бытовая химия,5,4942.74,1008.27
9902-DB-1,Миска сред.,Посуда,18,3038.42,1396.83
9902-DB-1,Салатник бол.,Посуда,5,3695.0,1295.17
9902-DB-1,Универсальный очиститель 0.25 л.,Бытовая химия,11,152.34,33.45
5479-DB-1,Кастрюля мал.,Посуда,5,6576.61,1069.6
5479-DB-1,Миска мал.,Посуда,19,8656.22,26.95
5479-DB-1,Средство моющее 0.5 л.,Бытовая химия,3,7442.4,1189.98
5479-DB-1,Салатник мал.,Посуда,12,3682.58,185.98
5479-DB-1,Футболка белая муж.,Одежда,6,81.67,27.29
8399-DB-1,Концентрат очищающий 1 л.,Бытовая химия,1,110.77,11.26
8399-DB-1,Салатник мал.,Посуда,3,8956.49,1585.1
7590-DB-1,Комплект постельного белья цв. красный,Текстиль,13,3521.47,1715.76
7590-DB-1,Моющий гель 0.75 л.,Бытовая химия,2,7151.28,3509.81
7590-DB-1,Сковорода сред.,Посуда,7,3756.5,1793.73
7590-DB-1,Универсальный очиститель 0.5 л.,Бытовая химия,17,1965.89,673.75
7590-DB-1,Моющий гель 0.5 л.,Бытовая химия,9,2265.79,1118.67
6991-DB-1,Миска бол.,Посуда,4,9461.61,1730.44
6991-DB-1,Футболка белая жен.,Одежда,9,9557.5,3256.96
6991-DB-1,Миска сред.,Посуда,2,696.38,109.55
6991-DB-1,Свитер дет.,Одежда,12,6180.4,2556.86
6991-DB-1,Куртка осенняя муж.,Одежда,19,383.51,149.5
5899-DB-1,Салатник сред.,Посуда,8,1828.28,289.6
5899-DB-1,Средство моющее 0.5 л.,Бытовая химия,10,4239.68,908.47
9397-DB-1,Свитер дет.,Одежда,9,9666.16,137.1
9397-DB-1,Свитер дет.,Одежда,8,3773.18,635.79
9397-DB-1,Концентрат очищающий 0.75 л.,Бытовая химия,15,3021.23,280.32
9768-DB-1,Кружка сред.,Посуда,16,4287.88,2050.91
9768-DB-1,Свитер муж.,Одежда,12,5758.3,1096.33
9768-DB-1,Дезинфицирующий спрей 0.25 л.,Бытовая химия,9,4268.7,412.81
9768-DB-1,Моющий гель 0.25 л.,Бытовая химия,14,9871.29,2698.9
5216-DB-1,Моющий гель 5 л.,Бытовая химия,18,4539.14,1282.55
5216-DB-1,Сковорода мал.,Посуда,3,4888.1,2219.24
5216-DB-1,Кружка мал.,Посуда,1,1939.51,208.78
5216-DB-1,Подушка на стул цв. черный,Текстиль,3,3818.79,1025.52
5216-DB-1,Универсальный очиститель 0.5 л.,Бытовая химия,15,9592.88,1322.52
6091-DB-1,Концентрат очищающий 1 л.,Бытовая химия,16,841.7,136.39
6091-DB-1,Моющий гель 1 л.,Бытовая химия,5,226.9,111.84
7473-DB-1,Пиджак дет.,Одежда,10,6735.71,1270.82
7473-DB-1,Свитер дет.,Одежда,16,82.66,35.13
7473-DB-1,Кастрюля бол.,Посуда,19,5035.44,1046.89
9666-DB-1,Сковорода бол.,Посуда,6,8436.6,3129.66
9666-DB-1,Моющий гель 0.75 л.,Бытовая химия,3,4722.37,1894.77
9666-DB-1,Футболка белая муж.,Одежда,16,207.96,49.82
9368-DB-1,Салатник сред.,Посуда,16,9576.87,3088.4
9368-DB-1,Полотенце кухонное цв. зеленый,Текстиль,20,4693.2,2053.11
9273-DB-1,Кастрюля мал.,Посуда,14,5797.7,1742.34
9273-DB-1,Свитер дет.,Одежда,16,2924.2,1345.9
9273-DB-1,Подушка на стул цв. зеленый,Текстиль,14,1973.88,975.89
9273-DB-1,Полотенце кухонное цв. красный,Текстиль,3,9260.19,570.7
9273-DB-1,Концентрат очищающий 1 л.,Бытовая химия,17,1173.69,333.58
3744-DB-1,Куртка осенняя муж.,Одежда,15,9585.62,3003.91
3744-DB-1,Универсальный очиститель 0.75 л.,Бытовая химия,15,8940.2,2424.98
3744-DB-1,Куртка осенняя дет.,Одежда,9,9709.23,1382.69
9929-DB-1,Миска мал.,Посуда,5,8198.15,895.49
9929-DB-1,Покрывало стеганое цв. синий,Текстиль,4,362.91,58.49
9929-DB-1,Моющий гель 0.75 л.,Бытовая химия,19,8165.4,1319.45
9929-DB-1,Полотенце кухонное цв. зеленый,Текстиль,2,351.5,88.17
9929-DB-1,Салатник сред.,Посуда,12,5977.51,2719.6
3533-DB-1,Куртка осенняя жен.,Одежда,17,5438.75,1071.29
3533-DB-1,Средство моющее 5 л.,Бытовая химия,6,3648.43,264.63
1902-DB-1,Кастрюля бол.,Посуда,7,6299.67,3055.4
1902-DB-1,Средство моющее 0.75 л.,Бытовая химия,19,9976.24,1977.56
8642-DB-1,Миска бол.,Посуда,10,8657.1,726.61
8642-DB-1,Комплект постельного белья цв. синий,Текстиль,11,3732.28,1237.16
8642-DB-1,Полотенце махровое цв. красный,Текстиль,19,8923.66,3514.46
6656-DB-1,Свитер дет.,Одежда,9,9355.42,4115.3
6656-DB-1,Куртка осенняя муж.,Одежда,2,4320.41,230.25
6656-DB-1,Пиджак муж.,Одежда,8,4568.25,2159.27
