doc_id,item,category,amount,price,discount
3869-BE-5,Комплект постельного белья цв. черный,Текстиль,17,5041.94,1992.0
3869-BE-5,Подушка на стул цв. красный,Текстиль,12,1016.74,353.16
6680-BE-5,Полотенце махровое цв. красный,Текстиль,4,3931.49,1483.1
8835-BE-5,Комплект постельного белья цв. белый,Текстиль,20,5391.32,127.12
8835-BE-5,Моющий гель 0.25 л.,Бытовая химия,10,5204.48,2256.29
8835-BE-5,Куртка осенняя жен.,Одежда,16,5574.42,755.98
8835-BE-5,Моющий гель 1 л.,Бытовая химия,13,4912.18,1338.85
5155-BE-5,Концентрат очищающий 1 л.,Бытовая химия,20,2914.24,534.71
5155-BE-5,Миска сред.,Посуда,18,364.75,37.4
5155-BE-5,Моющий гель 0.25 л.,Бытовая химия,2,3606.12,1102.36
5155-BE-5,Покрывало стеганое цв. белый,Текстиль,15,6429.57,3007.91
8551-BE-5,Пиджак жен.,Одежда,3,5952.81,2005.54
5596-BE-5,Моющий гель 1 л.,Бытовая химия,16,6892.3,2153.63
5596-BE-5,Футболка белая жен.,Одежда,12,5976.19,840.71
5596-BE-5,Футболка белая жен.,Одежда,10,8209.98,69.83
5596-BE-5,Кастрюля сред.,Посуда,7,5818.33,807.22
5596-BE-5,Моющий гель 5 л.,Бытовая химия,17,1296.43,103.1
6938-BE-5,Футболка белая муж.,Одежда,8,7390.89,2826.34
9890-BE-5,Полотенце кухонное цв. красный,Текстиль,3,5747.74,618.42
9890-BE-5,Средство моющее 5 л.,Бытовая химия,7,7985.91,1690.39
9890-BE-5,Кружка бол.,Посуда,9,1608.53,164.6
2250-BE-5,Универсальный очиститель 1 л.,Бытовая химия,5,8822.13,3484.7
2250-BE-5,Кастрюля мал.,Посуда,7,8424.94,1329.89
2563-BE-5,Сковорода бол.,Посуда,6,3466.56,1331.15
2563-BE-5,Комплект постельного белья цв. синий,Текстиль,5,3085.66,645.27
2563-BE-5,Концентрат очищающий 5 л.,Бытовая химия,2,5485.46,1701.7
2563-BE-5,Свитер дет.,Одежда,9,7302.99,1796.48
7289-BE-5,Кружка бол.,Посуда,8,6966.39,1564.3
7289-BE-5,Концентрат очищающий 0.25 л.,Бытовая химия,20,5310.43,2311.75
7289-BE-5,Кастрюля мал.,Посуда,20,1052.97,313.13
6997-BE-5,Подушка на стул цв. черный,Текстиль,14,4755.96,1030.6
2024-BE-5,Универсальный очиститель 0.75 л.,Бытовая химия,12,3934.7,1691.87
2024-BE-5,Пиджак жен.,Одежда,20,472.28,182.6
4897-BE-5,Средство моющее 5 л.,Бытовая химия,4,4468.49,1843.58
4897-BE-5,Моющий гель 0.5 л.,Бытовая химия,13,2798.9,723.84
4897-BE-5,Куртка осенняя жен.,Одежда,9,5579.52,759.88
4897-BE-5,Подушка на стул цв. красный,Текстиль,19,4530.89,620.2
4897-BE-5,Подушка на стул цв. белый,Текстиль,11,8980.7,4172.8
6074-BE-5,Покрывало стеганое цв. синий,Текстиль,12,5806.12,1949.6
6074-BE-5,Кастрюля мал.,Посуда,3,7651.93,3714.78
4357-BE-5,Пиджак муж.,Одежда,2,46.31,14.5
3563-BE-5,Комплект постельного белья цв. синий,Текстиль,20,9317.25,3267.32
3563-BE-5,Комплект постельного белья цв. зеленый,Текстиль,11,2092.61,317.9
3563-BE-5,Пиджак дет.,Одежда,2,3506.38,1196.61
3563-BE-5,Концентрат очищающий 0.5 л.,Бытовая химия,3,9571.9,612.42
1542-BE-5,Покрывало стеганое цв. зеленый,Текстиль,9,2105.2,678.97
1542-BE-5,Моющий гель 0.5 л.,Бытовая химия,16,5771.5,802.53
1542-BE-5,Сковорода мал.,Посуда,1,6638.87,2121.1
1542-BE-5,Универсальный очиститель 0.75 л.,Бытовая химия,12,2292.66,599.51
9007-BE-5,Полотенце махровое цв. черный,Текстиль,11,391.95,194.19
9007-BE-5,Покрывало стеганое цв. красный,Текстиль,13,7897.17,2182.6
9007-BE-5,Универсальный очиститель 0.75 л.,Бытовая химия,8,3789.6,587.71
9007-BE-5,Дезинфицирующий спрей 0.5 л.,Бытовая химия,13,1042.0,396.93
5616-BE-5,Средство моющее 0.5 л.,Бытовая химия,5,5219.5,2130.46
5616-BE-5,Подушка на стул цв. белый,Текстиль,6,5482.29,1452.11
4653-BE-5,Покрывало стеганое цв. зеленый,Текстиль,1,1337.35,336.13
9446-BE-5,Сковорода бол.,Посуда,18,1667.26,744.9
9903-BE-5,Моющий гель 5 л.,Бытовая химия,15,4930.2,1516.81
9903-BE-5,Средство моющее 0.75 л.,Бытовая химия,5,1891.3,312.37
9754-BE-5,Покрывало стеганое цв. красный,Текстиль,15,2819.62,536.14
9754-BE-5,Пальто зимнее дет.,Одежда,12,3840.47,865.4
9754-BE-5,Дезинфицирующий спрей 1 л.,Бытовая химия,19,4549.88,1227.42
8239-BE-5,Полотенце кухонное цв. белый,Текстиль,9,9725.48,1923.93
8239-BE-5,Свитер жен.,Одежда,2,6781.28,1235.32
8239-BE-5,Полотенце махровое цв. красный,Текстиль,11,7799.19,3762.66
8239-BE-5,Полотенце кухонное цв. черный,Текстиль,6,8500.49,1988.94
9981-BE-5,Кастрюля бол.,Посуда,7,4001.28,531.28
9981-BE-5,Дезинфицирующий спрей 5 л.,Бытовая химия,14,5482.73,2288.7
9981-BE-5,Дезинфицирующий спрей 1 л.,Бытовая химия,3,2285.33,779.37
8333-BE-5,Сковорода бол.,Посуда,8,8978.86,604.99
8333-BE-5,Полотенце махровое цв. синий,Текстиль,9,9857.85,4165.99
8333-BE-5,Пиджак дет.,Одежда,6,2822.26,87.14
5964-BE-5,Покрывало стеганое цв. белый,Текстиль,19,5625.49,2730.6
5964-BE-5,Пиджак муж.,Одежда,2,5047.12,830.14
5964-BE-5,Полотенце кухонное цв. черный,Текстиль,16,7107.73,1665.46
5361-BE-5,Покрывало стеганое цв. красный,Текстиль,5,1380.94,543.96
5361-BE-5,Полотенце махровое цв. синий,Текстиль,17,8616.95,576.84
9640-BE-5,Сковорода сред.,Посуда,18,5245.3,364.45
9640-BE-5,Универсальный очиститель 5 л.,Бытовая химия,18,4869.66,1899.22
9640-BE-5,Моющий гель 0.25 л.,Бытовая химия,4,4315.77,1615.34
1303-BE-5,Куртка осенняя дет.,Одежда,18,5646.59,1549.11
1303-BE-5,Свитер муж.,Одежда,5,2937.2,200.76
2097-BE-5,Полотенце махровое цв. белый,Текстиль,17,3120.98,501.31
2097-BE-5,Моющий гель 1 л.,Бытовая химия,6,9828.51,4058.1
3790-BE-5,Футболка белая муж.,Одежда,7,4085.94,2025.43
3801-BE-5,Средство моющее 0.25 л.,Бытовая химия,13,9785.67,410.13
3801-BE-5,Кружка сред.,Посуда,8,6390.86,2433.62
3801-BE-5,Кружка бол.,Посуда,20,1497.44,157.21
8550-BE-5,Комплект постельного белья цв. красный,Текстиль,8,8217.31,3517.45
8550-BE-5,Моющий гель 5 л.,Бытовая химия,12,3061.78,196.82
8550-BE-5,Кастрюля мал.,Посуда,10,4954.34,1559.87
8550-BE-5,Свитер дет.,Одежда,8,7412.82,2776.79
8550-BE-5,Полотенце махровое цв. белый,Текстиль,1,6281.23,1143.9
6479-BE-5,Пальто зимнее жен.,Одежда,14,2730.88,180.59
6479-BE-5,Свитер дет.,Одежда,8,1405.31,552.35
6479-BE-5,Салатник мал.,Посуда,3,7228.89,3374.81
2886-BE-5,Универсальный очиститель 0.5 л.,Бытовая химия,12,3696.49,1506.15
2886-BE-5,Футболка белая муж.,Одежда,17,6778.57,709.16
7305-BE-5,Кастрюля мал.,Посуда,8,1088.53,179.3
7305-BE-5,Концентрат очищающий 0.5 л.,Бытовая химия,6,8529.79,2418.27
7305-BE-5,Покрывало стеганое цв. синий,Текстиль,11,42.7,19.7
7305-BE-5,Средство моющее 0.5 л.,Бытовая химия,7,2378.2,1042.13
4875-BE-5,Сковорода сред.,Посуда,1,6986.91,2241.92
5751-BE-5,Кастрюля мал.,Посуда,9,871.49,264.92
5751-BE-5,Полотенце кухонное цв. черный,Текстиль,5,2819.19,735.22
5751-BE-5,Кружка мал.,Посуда,14,5724.35,2647.3
5751-BE-5,Комплект постельного белья цв. черный,Текстиль,12,2020.42,172.57
3858-BE-5,Средство моющее 0.5 л.,Бытовая химия,4,3046.5,327.2
3858-BE-5,Салатник мал.,Посуда,3,793.4,275.74
8986-BE-5,Свитер дет.,Одежда,15,7671.93,3763.94
8986-BE-5,Пиджак муж.,Одежда,20,2257.9,424.5
7829-BE-5,Пальто зимнее дет.,Одежда,15,1963.37,48.17
7829-BE-5,Сковорода бол.,Посуда,12,3337.73,1233.86
8772-BE-5,Средство моющее 0.5 л.,Бытовая химия,12,1732.36,425.3
8772-BE-5,Пальто зимнее дет.,Одежда,2,828.9,235.1
8772-BE-5,Полотенце махровое цв. белый,Текстиль,15,1680.66,482.5
8772-BE-5,Универсальный очиститель 0.75 л.,Бытовая химия,12,7732.76,1768.79
8772-BE-5,Полотенце махровое цв. черный,Текстиль,17,9720.22,3282.11
1484-BE-5,Пиджак муж.,Одежда,14,3356.31,820.75
1484-BE-5,Подушка на стул цв. зеленый,Текстиль,15,8601.64,1734.11
1484-BE-5,Миска мал.,Посуда,3,8575.82,2360.97
2306-BE-5,Комплект постельного белья цв. белый,Текстиль,7,8899.59,3289.7
2306-BE-5,Кружка мал.,Посуда,20,2735.29,356.26
9939-BE-5,Покрывало стеганое цв. синий,Текстиль,14,6761.91,1872.35
9939-BE-5,Миска бол.,Посуда,20,1656.36,24.24
9939-BE-5,Универсальный очиститель 1 л.,Бытовая химия,4,8061.18,3419.37
2785-BE-5,Футболка белая дет.,Одежда,16,9871.5,1207.23
2785-BE-5,Подушка на стул цв. синий,Текстиль,20,3888.14,1528.79
7926-BE-5,Универсальный очиститель 0.25 л.,Бытовая химия,13,5482.17,1855.8
7926-BE-5,Универсальный очиститель 5 л.,Бытовая химия,4,1901.59,543.85
7926-BE-5,Полотенце махровое цв. красный,Текстиль,19,4979.75,1750.7
5115-BE-5,Моющий гель 0.25 л.,Бытовая химия,15,1614.68,348.47
5115-BE-5,Кастрюля мал.,Посуда,2,7436.26,407.7
5115-BE-5,Концентрат очищающий 1 л.,Бытовая химия,8,6642.64,1399.6
5115-BE-5,Универсальный очиститель 1 л.,Бытовая химия,3,7839.48,758.29
5504-BE-5,Концентрат очищающий 0.25 л.,Бытовая химия,15,6594.71,1929.8
5504-BE-5,Футболка белая жен.,Одежда,16,2941.0,438.62
5504-BE-5,Футболка белая муж.,Одежда,6,5996.8,1168.39
5504-BE-5,Концентрат очищающий 1 л.,Бытовая химия,10,9635.79,2896.65
5504-BE-5,Миска бол.,Посуда,1,2970.65,304.58
6920-BE-5,Куртка осенняя дет.,Одежда,18,9394.49,1955.53
6920-BE-5,Моющий гель 0.25 л.,Бытовая химия,11,9451.47,1955.27
6920-BE-5,Универсальный очиститель 0.5 л.,Бытовая химия,10,2987.82,1137.68
1284-BE-5,Миска сред.,Посуда,18,3083.58,118.11
1284-BE-5,Комплект постельного белья цв. красный,Текстиль,8,5725.68,1069.3
1284-BE-5,Средство моющее 0.75 л.,Бытовая химия,4,3594.49,170.56
1284-BE-5,Пиджак дет.,Одежда,7,1596.24,369.87
6911-BE-5,Дезинфицирующий спрей 0.75 л.,Бытовая химия,15,2046.85,456.73
6911-BE-5,Пальто зимнее дет.,Одежда,12,337.97,38.23
6911-BE-5,Кружка мал.,Посуда,15,6582.99,2313.58
5246-BE-5,Кружка бол.,Посуда,1,8627.5,2499.45
3078-BE-5,Комплект постельного белья цв. зеленый,Текстиль,13,3551.4,1466.97
3078-BE-5,Пальто зимнее дет.,Одежда,13,8250.87,1523.3
6449-BE-5,Футболка белая дет.,Одежда,3,8117.21,108.2
3163-BE-5,Полотенце махровое цв. зеленый,Текстиль,15,4407.98,83.2
3163-BE-5,Моющий гель 0.25 л.,Бытовая химия,12,433.4,104.75
3163-BE-5,Моющий гель 0.5 л.,Бытовая химия,14,4069.58,1348.44
3163-BE-5,Комплект постельного белья цв. черный,Текстиль,14,4965.19,1119.1
3163-BE-5,Футболка белая жен.,Одежда,16,7474.96,3502.54
7376-BE-5,Кастрюля бол.,Посуда,17,1407.32,357.88
4241-BE-5,Кружка бол.,Посуда,3,6573.35,1642.56
4241-BE-5,Куртка осенняя жен.,Одежда,7,3317.31,271.37
4241-BE-5,Футболка белая муж.,Одежда,18,6559.83,2937.53
4241-BE-5,Средство моющее 1 л.,Бытовая химия,15,750.39,188.86
5094-BE-5,Полотенце махровое цв. черный,Текстиль,15,3800.68,1269.28
5094-BE-5,Пиджак дет.,Одежда,13,881.19,349.15
5094-BE-5,Пальто зимнее жен.,Одежда,20,6131.49,2194.52
2120-BE-5,Пальто зимнее муж.,Одежда,18,4080.22,1398.14
2120-BE-5,Покрывало стеганое цв. белый,Текстиль,5,3046.7,592.49
2120-BE-5,Кружка сред.,Посуда,15,3134.19,264.29
2120-BE-5,Комплект постельного белья цв. белый,Текстиль,12,9473.43,138.53
6490-BE-5,Куртка осенняя жен.,Одежда,16,9859.39,3582.23
6490-BE-5,Универсальный очиститель 1 л.,Бытовая химия,11,1292.7,356.33
1854-BE-5,Покрывало стеганое цв. черный,Текстиль,14,4743.85,300.44
1854-BE-5,Кружка бол.,Посуда,4,9190.6,2063.86
1854-BE-5,Сковорода мал.,Посуда,8,8731.87,4293.63
1854-BE-5,Пиджак муж.,Одежда,12,9459.83,2269.62
8681-BE-5,Универсальный очиститель 0.5 л.,Бытовая химия,13,7453.52,2097.23
8681-BE-5,Универсальный очиститель 0.75 л.,Бытовая химия,16,993.13,71.26
2276-BE-5,Дезинфицирующий спрей 1 л.,Бытовая химия,18,1628.95,35.57
2276-BE-5,Куртка осенняя муж.,Одежда,1,2628.55,696.59
2276-BE-5,Салатник бол.,Посуда,19,5692.53,1407.47
2276-BE-5,Футболка белая жен.,Одежда,4,546.28,17.78
2276-BE-5,Покрывало стеганое цв. зеленый,Текстиль,8,9198.7,1736.7
2002-BE-5,Свитер жен.,Одежда,8,4152.4,1065.62
2002-BE-5,Пальто зимнее муж.,Одежда,13,2490.96,1193.93
2002-BE-5,Моющий гель 1 л.,Бытовая химия,12,7227.4,3333.51
2002-BE-5,Покрывало стеганое цв. красный,Текстиль,7,9106.59,746.42
3285-BE-5,Пиджак жен.,Одежда,9,5185.1,1715.12
3285-BE-5,Кастрюля сред.,Посуда,8,60.88,5.53
3285-BE-5,Миска мал.,Посуда,7,5005.87,2337.88
3285-BE-5,Концентрат очищающий 0.75 л.,Бытовая химия,9,7193.87,875.77
3285-BE-5,Моющий гель 1 л.,Бытовая химия,1,9706.93,3613.82
8501-BE-5,Свитер дет.,Одежда,20,4406.87,1787.8
8501-BE-5,Свитер жен.,Одежда,5,4266.76,1534.38
8501-BE-5,Пальто зимнее муж.,Одежда,18,3690.77,654.6
8501-BE-5,Куртка осенняя жен.,Одежда,12,4402.26,2043.85
1778-BE-5,Кастрюля бол.,Посуда,6,2245.47,365.9
5450-BE-5,Моющий гель 0.5 л.,Бытовая химия,12,8731.14,4116.5
5450-BE-5,Сковорода мал.,Посуда,10,702.82,299.94
6567-BE-5,Полотенце кухонное цв. синий,Текстиль,14,5873.47,1153.3
6567-BE-5,Средство моющее 0.75 л.,Бытовая химия,16,5539.56,946.33
6567-BE-5,Универсальный очиститель 0.5 л.,Бытовая химия,9,7800.58,276.55
7399-BE-5,Универсальный очиститель 0.25 л.,Бытовая химия,1,7129.76,1322.49
7399-BE-5,Концентрат очищающий 0.75 л.,Бытовая химия,10,2127.9,703.52
7399-BE-5,Покрывало стеганое цв. красный,Текстиль,2,1276.28,538.91
7399-BE-5,Кружка бол.,Посуда,2,537.8,36.36
7399-BE-5,Покрывало стеганое цв. черный,Текстиль,3,6311.3,2775.49
2176-BE-5,Куртка осенняя жен.,Одежда,4,5953.58,2528.5
2176-BE-5,Универсальный очиститель 0.75 л.,Бытовая химия,1,6128.63,1565.44
1966-BE-5,Кружка бол.,Посуда,1,7051.6,1112.34
1966-BE-5,Пиджак жен.,Одежда,14,3449.71,1621.1
1966-BE-5,Полотенце махровое цв. зеленый,Текстиль,4,2236.83,529.35
1266-BE-5,Свитер дет.,Одежда,1,5097.9,519.78
1266-BE-5,Салатник мал.,Посуда,8,2019.33,252.62
6500-BE-5,Подушка на стул цв. зеленый,Текстиль,1,7044.59,2042.12
6500-BE-5,Дезинфицирующий спрей 5 л.,Бытовая химия,20,4854.42,1078.71
6500-BE-5,Покрывало стеганое цв. синий,Текстиль,16,3625.98,1688.7
9255-BE-5,Комплект постельного белья цв. красный,Текстиль,15,5258.11,408.63
9255-BE-5,Моющий гель 1 л.,Бытовая химия,1,5242.23,2095.39
9255-BE-5,Комплект постельного белья цв. белый,Текстиль,15,3591.21,974.2
4191-BE-5,Подушка на стул цв. черный,Текстиль,1,9907.29,4259.36
4191-BE-5,Свитер жен.,Одежда,11,525.14,15.77
4191-BE-5,Пиджак муж.,Одежда,20,3598.44,1073.53
4191-BE-5,Сковорода сред.,Посуда,4,4208.3,1465.97
4191-BE-5,Универсальный очиститель 5 л.,Бытовая химия,12,4709.45,2353.72
4918-BE-5,Комплект постельного белья цв. черный,Текстиль,20,5382.52,207.83
4918-BE-5,Футболка белая дет.,Одежда,7,4512.61,181.88
4918-BE-5,Миска сред.,Посуда,8,1603.93,660.3
4918-BE-5,Средство моющее 0.75 л.,Бытовая химия,7,7904.63,218.69
9045-BE-5,Миска бол.,Посуда,6,6586.12,2637.4
9045-BE-5,Пальто зимнее муж.,Одежда,17,9449.22,3360.65
9045-BE-5,Миска сред.,Посуда,15,105.67,2.94
9045-BE-5,Моющий гель 5 л.,Бытовая химия,2,8331.72,3567.99
2456-BE-5,Сковорода сред.,Посуда,8,7268.57,362.98
2456-BE-5,Полотенце кухонное цв. зеленый,Текстиль,6,4716.2,105.38
2456-BE-5,Пальто зимнее жен.,Одежда,14,543.51,183.61
4005-BE-5,Средство моющее 5 л.,Бытовая химия,10,5049.35,1934.92
8336-BE-5,Полотенце махровое цв. красный,Текстиль,17,8133.33,283.5
8336-BE-5,Покрывало стеганое цв. синий,Текстиль,19,7807.54,2625.74
2058-BE-5,Салатник бол.,Посуда,12,2574.26,737.68
2058-BE-5,Кружка мал.,Посуда,10,2596.21,44.8
2058-BE-5,Салатник бол.,Посуда,13,1918.7,298.92
2058-BE-5,Полотенце кухонное цв. белый,Текстиль,20,2130.31,412.74
8136-BE-5,Сковорода бол.,Посуда,15,8733.88,1884.51
8136-BE-5,Пальто зимнее дет.,Одежда,6,7709.83,3181.69
8136-BE-5,Дезинфицирующий спрей 1 л.,Бытовая химия,18,3998.87,1347.97
1086-BE-5,Средство моющее 0.75 л.,Бытовая химия,16,9947.79,2633.88
1086-BE-5,Сковорода бол.,Посуда,18,4817.95,993.13
1909-BE-5,Свитер дет.,Одежда,2,5198.69,170.14
1909-BE-5,Полотенце махровое цв. зеленый,Текстиль,17,9281.68,2736.33
9492-BE-5,Кастрюля бол.,Посуда,3,9590.31,4672.11
4142-BE-5,Покрывало стеганое цв. зеленый,Текстиль,4,3436.6,819.32
4142-BE-5,Полотенце махровое цв. синий,Текстиль,18,5503.7,65.18
4142-BE-5,Миска бол.,Посуда,8,4770.58,722.22
4142-BE-5,Концентрат очищающий 0.5 л.,Бытовая химия,20,4416.68,1726.35
4142-BE-5,Покрывало стеганое цв. красный,Текстиль,10,4413.2,1565.67
7134-BE-5,Свитер дет.,Одежда,8,866.13,290.88
7134-BE-5,Миска бол.,Посуда,13,9329.6,4287.72
7134-BE-5,Футболка белая муж.,Одежда,10,7791.97,3347.88
7335-BE-5,Кружка сред.,Посуда,18,9412.95,29.54
7335-BE-5,Миска мал.,Посуда,14,5967.94,2893.72
7335-BE-5,Средство моющее 5 л.,Бытовая химия,17,388.78,137.95
7709-BE-5,Универсальный очиститель 0.25 л.,Бытовая химия,12,6662.75,1205.75
7709-BE-5,Покрывало стеганое цв. белый,Текстиль,7,8062.5,2019.54
7709-BE-5,Пальто зимнее муж.,Одежда,16,4331.4,478.56
5616-BE-5,Кружка мал.,Посуда,3,8898.64,1646.8
5616-BE-5,Миска сред.,Посуда,14,2615.47,1219.28
5616-BE-5,Салатник мал.,Посуда,1,9320.86,2458.77
5616-BE-5,Универсальный очиститель 1 л.,Бытовая химия,14,337.59,47.77
5616-BE-5,Кастрюля мал.,Посуда,13,1819.22,249.72
2775-BE-5,Средство моющее 0.25 л.,Бытовая химия,13,537.35,265.52
2775-BE-5,Полотенце кухонное цв. красный,Текстиль,2,9725.22,3081.47
2775-BE-5,Пиджак дет.,Одежда,12,189.25,68.1
2775-BE-5,Футболка белая муж.,Одежда,12,5518.45,363.1
4337-BE-5,Кружка мал.,Посуда,8,1732.3,104.33
4337-BE-5,Пальто зимнее жен.,Одежда,12,6055.55,1501.16
4337-BE-5,Дезинфицирующий спрей 0.5 л.,Бытовая химия,18,6746.56,167.21
4337-BE-5,Комплект постельного белья цв. зеленый,Текстиль,11,6049.75,2997.9
3142-BE-5,Миска мал.,Посуда,2,9404.91,2451.37
3142-BE-5,Подушка на стул цв. синий,Текстиль,18,1300.3,156.43
3142-BE-5,Полотенце махровое цв. белый,Текстиль,5,4623.48,1484.36
4915-BE-5,Пиджак жен.,Одежда,13,9806.93,2749.26
4915-BE-5,Сковорода сред.,Посуда,13,1405.5,361.7
4915-BE-5,Пиджак дет.,Одежда,18,3332.31,1594.1
4915-BE-5,Салатник бол.,Посуда,3,3089.1,165.0
4915-BE-5,Полотенце кухонное цв. белый,Текстиль,12,4877.82,1623.97
4987-BE-5,Концентрат очищающий 0.5 л.,Бытовая химия,2,5794.85,46.39
4987-BE-5,Сковорода сред.,Посуда,6,5443.26,1581.15
4987-BE-5,Кружка сред.,Посуда,13,9021.73,2790.18
4987-BE-5,Пиджак муж.,Одежда,12,6543.2,1178.0
9463-BE-5,Куртка осенняя дет.,Одежда,8,5067.62,207.71
9463-BE-5,Покрывало стеганое цв. зеленый,Текстиль,5,8809.64,3888.18
9463-BE-5,Полотенце кухонное цв. синий,Текстиль,15,747.36,71.9
9292-BE-5,Сковорода бол.,Посуда,19,3283.9,11.57
9292-BE-5,Салатник бол.,Посуда,4,6049.9,548.2
9292-BE-5,Полотенце махровое цв. синий,Текстиль,16,9477.29,4698.4
9292-BE-5,Моющий гель 0.75 л.,Бытовая химия,18,7628.21,2237.25
5894-BE-5,Покрывало стеганое цв. белый,Текстиль,18,3949.59,1799.17
3634-BE-5,Средство моющее 1 л.,Бытовая химия,19,7029.3,1114.53
3634-BE-5,Комплект постельного белья цв. красный,Текстиль,15,6142.96,630.14
3634-BE-5,Полотенце кухонное цв. красный,Текстиль,19,1231.14,275.32
7226-BE-5,Средство моющее 1 л.,Бытовая химия,14,4157.6,547.99
7226-BE-5,Средство моющее 0.25 л.,Бытовая химия,13,23.86,8.37
7226-BE-5,Кастрюля сред.,Посуда,11,3014.75,1037.95
5063-BE-5,Концентрат очищающий 0.75 л.,Бытовая химия,16,651.49,182.2
5063-BE-5,Салатник мал.,Посуда,9,272.37,4.65
5063-BE-5,Миска бол.,Посуда,13,1120.5,547.88
5063-BE-5,Салатник мал.,Посуда,13,1771.18,583.24
5063-BE-5,Салатник мал.,Посуда,2,5734.64,1126.16
8838-BE-5,Подушка на стул цв. синий,Текстиль,1,8595.71,3674.93
8838-BE-5,Кастрюля бол.,Посуда,15,1955.18,331.34
8838-BE-5,Миска сред.,Посуда,9,3812.74,1844.62
8838-BE-5,Универсальный очиститель 0.25 л.,Бытовая химия,16,1298.24,430.52
8838-BE-5,Кастрюля бол.,Посуда,4,7599.97,2460.86
8987-BE-5,Полотенце махровое цв. зеленый,Текстиль,17,7297.52,2644.22
4736-BE-5,Средство моющее 0.75 л.,Бытовая химия,19,1803.7,131.8
4736-BE-5,Покрывало стеганое цв. синий,Текстиль,10,8217.83,3538.3
4736-BE-5,Пальто зимнее жен.,Одежда,15,4832.98,2097.7
4736-BE-5,Салатник мал.,Посуда,15,5152.1,1228.7
5923-BE-5,Миска мал.,Посуда,7,5586.9,731.17
1437-BE-5,Пальто зимнее жен.,Одежда,14,5285.2,1297.52
1437-BE-5,Моющий гель 1 л.,Бытовая химия,1,4763.5,119.76
1437-BE-5,Полотенце махровое цв. красный,Текстиль,18,7285.73,909.38
2695-BE-5,Сковорода бол.,Посуда,20,9070.42,3117.35
2695-BE-5,Средство моющее 0.75 л.,Бытовая химия,16,8157.27,3486.97
2695-BE-5,Кастрюля бол.,Посуда,10,6930.76,2525.0
2695-BE-5,Полотенце махровое цв. черный,Текстиль,14,421.57,29.6
2878-BE-5,Универсальный очиститель 0.25 л.,Бытовая химия,8,1510.96,102.53
2878-BE-5,Полотенце махровое цв. красный,Текстиль,15,6566.83,330.57
2878-BE-5,Пальто зимнее дет.,Одежда,2,535.38,119.48
2878-BE-5,Кастрюля бол.,Посуда,3,4087.74,883.64
