doc_id,item,category,amount,price,discount
6097-EA-8,Салатник мал.,Посуда,10,6733.37,336.37
6097-EA-8,Сковорода мал.,Посуда,14,574.46,22.76
6097-EA-8,Полотенце махровое цв. белый,Текстиль,8,4580.88,674.56
6097-EA-8,Моющий гель 0.75 л.,Бытовая химия,20,5167.82,340.12
4703-EA-8,Универсальный очиститель 0.75 л.,Бытовая химия,1,2281.69,117.15
4703-EA-8,Комплект постельного белья цв. красный,Текстиль,13,7184.65,2809.4
4703-EA-8,Покрывало стеганое цв. зеленый,Текстиль,1,5767.74,1924.19
6433-EA-8,Моющий гель 1 л.,Бытовая химия,14,5920.57,2880.92
6433-EA-8,Полотенце махровое цв. красный,Текстиль,11,3013.9,473.95
6433-EA-8,Подушка на стул цв. синий,Текстиль,9,7317.3,811.87
6433-EA-8,Пальто зимнее дет.,Одежда,1,2172.71,126.0
6433-EA-8,Пальто зимнее жен.,Одежда,1,7575.8,2809.1
1206-EA-8,Моющий гель 0.25 л.,Бытовая химия,15,6153.81,1324.87
1206-EA-8,Комплект постельного белья цв. белый,Текстиль,11,1596.72,731.8
1206-EA-8,Дезинфицирующий спрей 1 л.,Бытовая химия,19,6344.21,2726.93
1154-EA-8,Подушка на стул цв. красный,Текстиль,8,8076.76,1112.24
1154-EA-8,Сковорода бол.,Посуда,1,2672.23,880.68
6899-EA-8,Салатник мал.,Посуда,1,5526.77,468.9
6899-EA-8,Пиджак дет.,Одежда,16,9805.42,3421.57
6899-EA-8,Комплект постельного белья цв. черный,Текстиль,3,2328.83,375.9
6899-EA-8,Кружка сред.,Посуда,2,6618.5,3289.69
6899-EA-8,Кружка мал.,Посуда,5,4187.6,1571.56
4606-EA-8,Концентрат очищающий 1 л.,Бытовая химия,19,3885.58,334.84
4606-EA-8,Свитер муж.,Одежда,12,2869.25,1196.67
2523-EA-8,Сковорода бол.,Посуда,19,7041.13,2556.46
2523-EA-8,Средство моющее 5 л.,Бытовая химия,13,5894.16,1470.62
2523-EA-8,Свитер жен.,Одежда,10,2869.63,895.6
1932-EA-8,Универсальный очиститель 0.25 л.,Бытовая химия,19,990.7,165.99
1932-EA-8,Концентрат очищающий 1 л.,Бытовая химия,7,6285.64,2330.73
9189-EA-8,Моющий гель 0.5 л.,Бытовая химия,3,8632.42,1882.42
9189-EA-8,Полотенце махровое цв. синий,Текстиль,10,7035.51,526.47
9189-EA-8,Кружка сред.,Посуда,1,928.8,221.83
9189-EA-8,Кастрюля бол.,Посуда,19,8526.52,811.8
5050-EA-8,Универсальный очиститель 0.25 л.,Бытовая химия,20,4269.44,1324.47
5050-EA-8,Кружка мал.,Посуда,3,9882.52,3960.9
3306-EA-8,Кружка мал.,Посуда,10,3924.9,1669.43
3306-EA-8,Подушка на стул цв. черный,Текстиль,4,3445.82,223.86
3306-EA-8,Сковорода сред.,Посуда,10,7762.21,2787.69
8395-EA-8,Полотенце махровое цв. зеленый,Текстиль,11,2685.11,1185.19
8395-EA-8,Пиджак жен.,Одежда,3,7341.99,1735.63
8395-EA-8,Комплект постельного белья цв. белый,Текстиль,17,9104.75,541.91
8395-EA-8,Пиджак дет.,Одежда,16,3453.8,970.1
2810-EA-8,Средство моющее 0.5 л.,Бытовая химия,17,5932.37,2729.84
2810-EA-8,Свитер муж.,Одежда,18,7881.58,457.43
2810-EA-8,Пальто зимнее муж.,Одежда,13,8965.83,3161.68
2810-EA-8,Футболка белая жен.,Одежда,17,4749.91,1194.85
2148-EA-8,Футболка белая муж.,Одежда,9,7790.64,656.81
2148-EA-8,Футболка белая муж.,Одежда,9,2377.38,777.13
2148-EA-8,Универсальный очиститель 0.25 л.,Бытовая химия,18,4401.2,127.86
2148-EA-8,Средство моющее 5 л.,Бытовая химия,16,4663.43,34.63
2148-EA-8,Дезинфицирующий спрей 5 л.,Бытовая химия,19,4307.74,1381.66
1478-EA-8,Свитер дет.,Одежда,3,1008.1,162.32
8335-EA-8,Пальто зимнее жен.,Одежда,18,120.89,1.86
8335-EA-8,Полотенце махровое цв. синий,Текстиль,8,129.28,12.14
8335-EA-8,Сковорода бол.,Посуда,18,505.47,15.3
8335-EA-8,Сковорода бол.,Посуда,20,5820.61,1224.54
8335-EA-8,Моющий гель 0.75 л.,Бытовая химия,15,9822.96,1736.9
9493-EA-8,Моющий гель 0.25 л.,Бытовая химия,12,7491.12,3218.31
9493-EA-8,Моющий гель 0.75 л.,Бытовая химия,6,6120.92,2567.31
3981-EA-8,Полотенце махровое цв. белый,Текстиль,3,5285.83,1268.93
3981-EA-8,Полотенце кухонное цв. синий,Текстиль,13,2674.42,576.5
3981-EA-8,Пальто зимнее дет.,Одежда,12,3434.42,858.53
3981-EA-8,Комплект постельного белья цв. синий,Текстиль,10,4039.61,296.95
3981-EA-8,Салатник сред.,Посуда,5,8510.63,3247.92
9774-EA-8,Миска бол.,Посуда,8,1112.42,108.25
3098-EA-8,Салатник мал.,Посуда,13,5289.5,1683.1
5747-EA-8,Салатник сред.,Посуда,4,5308.48,560.85
6687-EA-8,Дезинфицирующий спрей 0.75 л.,Бытовая химия,19,2462.19,429.41
6687-EA-8,Покрывало стеганое цв. белый,Текстиль,2,985.47,240.45
9987-EA-8,Полотенце кухонное цв. черный,Текстиль,20,5906.43,1493.66
9987-EA-8,Пиджак дет.,Одежда,1,8196.37,1440.29
9987-EA-8,Салатник мал.,Посуда,6,6941.18,1908.34
9987-EA-8,Куртка осенняя дет.,Одежда,14,2675.97,799.31
5871-EA-8,Дезинфицирующий спрей 0.75 л.,Бытовая химия,16,7654.62,1770.7
5871-EA-8,Моющий гель 1 л.,Бытовая химия,18,1645.99,385.36
5871-EA-8,Моющий гель 0.5 л.,Бытовая химия,2,9806.47,3476.63
5871-EA-8,Футболка белая муж.,Одежда,18,6631.3,1748.8
6879-EA-8,Полотенце кухонное цв. зеленый,Текстиль,11,1240.2,374.7
6879-EA-8,Миска мал.,Посуда,11,3773.93,702.21
2544-EA-8,Салатник мал.,Посуда,15,9888.68,4218.33
2544-EA-8,Кружка бол.,Посуда,7,8648.84,3930.4
1641-EA-8,Пальто зимнее жен.,Одежда,1,7609.7,2595.46
1641-EA-8,Подушка на стул цв. красный,Текстиль,11,3964.93,1913.57
1641-EA-8,Кружка сред.,Посуда,15,1547.87,140.95
1641-EA-8,Куртка осенняя дет.,Одежда,15,5369.23,689.57
1641-EA-8,Свитер дет.,Одежда,19,497.93,164.97
6083-EA-8,Сковорода бол.,Посуда,19,6382.9,1995.33
6425-EA-8,Полотенце махровое цв. зеленый,Текстиль,10,5106.51,1104.7
3710-EA-8,Сковорода мал.,Посуда,13,8569.65,3447.18
4912-EA-8,Пиджак дет.,Одежда,3,6160.46,380.59
6556-EA-8,Концентрат очищающий 1 л.,Бытовая химия,2,726.5,334.17
6556-EA-8,Подушка на стул цв. синий,Текстиль,19,4824.87,2209.33
6556-EA-8,Универсальный очиститель 0.25 л.,Бытовая химия,10,64.87,22.61
6556-EA-8,Комплект постельного белья цв. зеленый,Текстиль,9,1987.8,872.25
5612-EA-8,Комплект постельного белья цв. красный,Текстиль,6,7604.82,1369.23
7639-EA-8,Покрывало стеганое цв. красный,Текстиль,14,3453.29,151.19
7639-EA-8,Покрывало стеганое цв. черный,Текстиль,12,1178.84,344.25
1658-EA-8,Полотенце кухонное цв. черный,Текстиль,6,5546.54,2221.76
1658-EA-8,Универсальный очиститель 5 л.,Бытовая химия,6,8664.88,1655.43
4574-EA-8,Салатник сред.,Посуда,13,1197.8,454.92
4574-EA-8,Кастрюля сред.,Посуда,16,3004.78,59.91
9607-EA-8,Полотенце кухонное цв. синий,Текстиль,7,984.49,296.9
9607-EA-8,Сковорода сред.,Посуда,10,4358.12,1554.37
9607-EA-8,Футболка белая дет.,Одежда,6,7696.62,2482.2
9607-EA-8,Кружка мал.,Посуда,12,203.2,44.1
9607-EA-8,Сковорода бол.,Посуда,4,9253.98,4175.59
9246-EA-8,Комплект постельного белья цв. синий,Текстиль,18,428.69,45.13
9246-EA-8,Концентрат очищающий 0.5 л.,Бытовая химия,9,4345.31,1390.86
6985-EA-8,Полотенце кухонное цв. белый,Текстиль,16,1491.38,140.56
6985-EA-8,Моющий гель 0.75 л.,Бытовая химия,1,4088.81,222.37
6985-EA-8,Моющий гель 0.75 л.,Бытовая химия,6,6373.58,1329.83
9536-EA-8,Футболка белая дет.,Одежда,14,3078.37,372.61
4588-EA-8,Пальто зимнее дет.,Одежда,3,8387.41,1671.84
4588-EA-8,Свитер жен.,Одежда,17,9118.3,3195.96
4588-EA-8,Комплект постельного белья цв. белый,Текстиль,9,8656.9,1743.49
4588-EA-8,Сковорода сред.,Посуда,2,1410.69,171.65
5420-EA-8,Кастрюля бол.,Посуда,15,8151.67,2751.23
5420-EA-8,Концентрат очищающий 0.25 л.,Бытовая химия,1,7330.57,1122.74
5420-EA-8,Куртка осенняя муж.,Одежда,9,8320.18,10.79
5420-EA-8,Кружка сред.,Посуда,5,2740.4,844.57
6860-EA-8,Полотенце махровое цв. синий,Текстиль,16,9427.77,2894.6
6860-EA-8,Куртка осенняя жен.,Одежда,3,4870.32,2323.0
6860-EA-8,Кружка бол.,Посуда,6,1024.39,113.62
6860-EA-8,Куртка осенняя жен.,Одежда,6,1649.47,90.45
1200-EA-8,Покрывало стеганое цв. белый,Текстиль,19,3289.37,143.84
1200-EA-8,Дезинфицирующий спрей 0.5 л.,Бытовая химия,15,708.55,30.7
1200-EA-8,Моющий гель 1 л.,Бытовая химия,9,3547.32,1322.97
1200-EA-8,Комплект постельного белья цв. белый,Текстиль,17,2052.27,530.77
7447-EA-8,Средство моющее 0.5 л.,Бытовая химия,7,7669.75,3101.84
3383-EA-8,Полотенце кухонное цв. белый,Текстиль,9,2970.6,1240.29
3383-EA-8,Подушка на стул цв. зеленый,Текстиль,11,2648.77,700.35
3293-EA-8,Кастрюля сред.,Посуда,16,6350.92,1596.97
3293-EA-8,Подушка на стул цв. черный,Текстиль,20,8251.2,1882.31
3293-EA-8,Свитер дет.,Одежда,6,6699.25,2038.71
9691-EA-8,Салатник мал.,Посуда,6,3897.2,449.32
9691-EA-8,Подушка на стул цв. белый,Текстиль,15,5211.55,2377.68
9691-EA-8,Миска бол.,Посуда,15,1586.49,289.45
9691-EA-8,Универсальный очиститель 0.25 л.,Бытовая химия,10,4836.3,1922.63
1267-EA-8,Пальто зимнее муж.,Одежда,14,4525.67,1968.48
1267-EA-8,Кружка мал.,Посуда,8,1672.86,35.9
1267-EA-8,Моющий гель 5 л.,Бытовая химия,8,5729.19,1803.14
1267-EA-8,Концентрат очищающий 5 л.,Бытовая химия,9,6740.58,2850.87
3131-EA-8,Универсальный очиститель 0.5 л.,Бытовая химия,17,5852.48,1806.39
2800-EA-8,Подушка на стул цв. черный,Текстиль,3,9220.3,305.32
2800-EA-8,Универсальный очиститель 0.75 л.,Бытовая химия,6,8049.74,2811.52
2800-EA-8,Концентрат очищающий 0.75 л.,Бытовая химия,6,1645.68,676.16
8292-EA-8,Пиджак дет.,Одежда,1,6161.23,1022.72
8292-EA-8,Дезинфицирующий спрей 5 л.,Бытовая химия,14,4121.71,1312.9
8292-EA-8,Кружка сред.,Посуда,7,2965.14,256.21
8292-EA-8,Пиджак жен.,Одежда,8,1027.21,390.34
8292-EA-8,Пиджак дет.,Одежда,12,7730.84,3197.94
8554-EA-8,Подушка на стул цв. белый,Текстиль,7,318.24,64.66
1872-EA-8,Средство моющее 0.75 л.,Бытовая химия,15,333.4,42.88
1872-EA-8,Кастрюля бол.,Посуда,5,960.41,423.4
1872-EA-8,Пальто зимнее муж.,Одежда,6,4947.51,1485.7
1872-EA-8,Полотенце кухонное цв. синий,Текстиль,10,3773.54,453.28
5151-EA-8,Куртка осенняя жен.,Одежда,20,7084.51,687.55
8834-EA-8,Кружка бол.,Посуда,16,6735.76,2131.79
8834-EA-8,Подушка на стул цв. белый,Текстиль,1,8231.93,2577.52
8834-EA-8,Свитер жен.,Одежда,19,660.73,299.71
8834-EA-8,Полотенце махровое цв. зеленый,Текстиль,3,1136.88,140.57
8834-EA-8,Сковорода бол.,Посуда,3,9997.64,1964.91
7666-EA-8,Куртка осенняя дет.,Одежда,2,5953.93,1401.74
7666-EA-8,Универсальный очиститель 1 л.,Бытовая химия,17,1241.28,479.94
7666-EA-8,Подушка на стул цв. красный,Текстиль,8,2296.66,100.53
7666-EA-8,Кастрюля сред.,Посуда,12,7287.83,2300.18
7666-EA-8,Куртка осенняя дет.,Одежда,10,6564.29,424.55
6594-EA-8,Футболка белая жен.,Одежда,3,6026.88,1083.44
6594-EA-8,Салатник мал.,Посуда,17,9994.53,3710.13
6594-EA-8,Кастрюля сред.,Посуда,14,9530.22,1438.4
2774-EA-8,Футболка белая жен.,Одежда,14,2156.9,450.42
2774-EA-8,Сковорода сред.,Посуда,10,9530.23,3448.11
2774-EA-8,Универсальный очиститель 0.25 л.,Бытовая химия,1,2868.4,227.95
2774-EA-8,Кружка мал.,Посуда,2,7199.23,1000.87
2774-EA-8,Моющий гель 0.5 л.,Бытовая химия,10,8098.76,3942.91
7531-EA-8,Полотенце махровое цв. черный,Текстиль,3,1164.61,19.7
7531-EA-8,Комплект постельного белья цв. зеленый,Текстиль,19,6062.98,2509.19
7531-EA-8,Концентрат очищающий 0.75 л.,Бытовая химия,11,4618.5,573.74
7531-EA-8,Футболка белая муж.,Одежда,12,1567.12,430.3
7531-EA-8,Футболка белая жен.,Одежда,20,2381.91,672.9
6555-EA-8,Салатник бол.,Посуда,15,1275.23,473.62
6555-EA-8,Пиджак жен.,Одежда,7,9122.45,1369.55
2500-EA-8,Сковорода сред.,Посуда,1,9195.26,3163.7
2500-EA-8,Футболка белая дет.,Одежда,10,2836.65,740.54
2500-EA-8,Моющий гель 5 л.,Бытовая химия,3,1622.42,144.35
8094-EA-8,Сковорода сред.,Посуда,15,5382.44,2515.22
8094-EA-8,Универсальный очиститель 1 л.,Бытовая химия,3,2003.34,607.27
8094-EA-8,Футболка белая муж.,Одежда,14,4472.4,856.37
8094-EA-8,Средство моющее 5 л.,Бытовая химия,10,7623.16,3535.25
5013-EA-8,Моющий гель 0.5 л.,Бытовая химия,1,714.39,324.33
5013-EA-8,Куртка осенняя муж.,Одежда,12,3909.47,1452.35
5509-EA-8,Моющий гель 0.25 л.,Бытовая химия,6,4731.56,1697.77
5509-EA-8,Кружка бол.,Посуда,1,4648.4,2145.13
5509-EA-8,Универсальный очиститель 5 л.,Бытовая химия,14,6096.76,449.49
2844-EA-8,Салатник сред.,Посуда,11,3342.59,648.36
2844-EA-8,Покрывало стеганое цв. синий,Текстиль,7,6327.97,0.68
2844-EA-8,Комплект постельного белья цв. черный,Текстиль,11,4672.96,1565.7
7443-EA-8,Сковорода мал.,Посуда,7,8450.91,1092.52
7443-EA-8,Кастрюля сред.,Посуда,5,4886.87,453.71
7443-EA-8,Футболка белая дет.,Одежда,19,2896.53,1171.5
7443-EA-8,Футболка белая дет.,Одежда,13,7783.36,3626.78
7443-EA-8,Куртка осенняя жен.,Одежда,15,7380.29,1769.73
1767-EA-8,Сковорода мал.,Посуда,1,9545.84,3853.63
1767-EA-8,Полотенце махровое цв. белый,Текстиль,12,4801.8,680.92
1767-EA-8,Комплект постельного белья цв. черный,Текстиль,16,546.96,170.55
1767-EA-8,Пальто зимнее муж.,Одежда,8,3599.27,1720.0
8229-EA-8,Кружка мал.,Посуда,18,3893.72,1036.89
8229-EA-8,Покрывало стеганое цв. синий,Текстиль,15,5722.98,1268.3
8229-EA-8,Моющий гель 5 л.,Бытовая химия,6,7774.12,2265.73
8229-EA-8,Салатник бол.,Посуда,3,547.92,19.29
3611-EA-8,Средство моющее 0.75 л.,Бытовая химия,14,657.23,257.95
3611-EA-8,Средство моющее 0.25 л.,Бытовая химия,10,4155.36,1118.12
3611-EA-8,Сковорода мал.,Посуда,9,9319.96,3416.88
3611-EA-8,Полотенце кухонное цв. красный,Текстиль,10,2243.52,619.19
9190-EA-8,Кастрюля сред.,Посуда,2,1784.52,568.17
9190-EA-8,Полотенце махровое цв. красный,Текстиль,15,5940.54,2548.42
9190-EA-8,Миска бол.,Посуда,13,6065.86,3008.5
9190-EA-8,Миска сред.,Посуда,4,1571.62,371.54
1980-EA-8,Пальто зимнее муж.,Одежда,1,7077.49,2457.14
1980-EA-8,Салатник бол.,Посуда,13,977.13,479.86
1980-EA-8,Полотенце кухонное цв. черный,Текстиль,4,8386.75,1943.59
1980-EA-8,Сковорода мал.,Посуда,20,2711.15,1154.7
1980-EA-8,Кастрюля сред.,Посуда,19,3901.45,946.42
9111-EA-8,Средство моющее 0.5 л.,Бытовая химия,4,5751.53,1661.99
9111-EA-8,Кастрюля бол.,Посуда,9,5907.5,2329.99
9111-EA-8,Универсальный очиститель 0.5 л.,Бытовая химия,5,5489.71,2544.79
9111-EA-8,Сковорода бол.,Посуда,4,1797.64,686.26
9111-EA-8,Кружка мал.,Посуда,15,7703.9,1731.59
8416-EA-8,Моющий гель 0.5 л.,Бытовая химия,11,1846.36,118.6
8416-EA-8,Салатник мал.,Посуда,11,3075.19,826.9
8416-EA-8,Сковорода сред.,Посуда,14,745.17,195.2
8416-EA-8,Полотенце кухонное цв. зеленый,Текстиль,19,5996.8,2478.55
1698-EA-8,Полотенце махровое цв. синий,Текстиль,14,2016.59,368.68
1698-EA-8,Пальто зимнее жен.,Одежда,7,8193.45,3677.8
9587-EA-8,Покрывало стеганое цв. зеленый,Текстиль,11,1332.51,182.96
9587-EA-8,Кружка бол.,Посуда,18,9558.36,3802.5
9587-EA-8,Кастрюля сред.,Посуда,6,6165.21,2132.99
9587-EA-8,Салатник бол.,Посуда,13,7432.13,3245.54
1396-EA-8,Свитер дет.,Одежда,2,6698.61,2346.67
1396-EA-8,Салатник мал.,Посуда,10,7952.81,3333.41
1396-EA-8,Концентрат очищающий 5 л.,Бытовая химия,11,9740.38,4142.67
1396-EA-8,Кастрюля бол.,Посуда,6,1502.61,355.8
1396-EA-8,Полотенце махровое цв. синий,Текстиль,14,7299.0,1077.51
7678-EA-8,Покрывало стеганое цв. синий,Текстиль,9,5914.33,1963.3
7678-EA-8,Футболка белая жен.,Одежда,10,701.74,288.57
7678-EA-8,Моющий гель 0.75 л.,Бытовая химия,19,6551.63,1322.83
7678-EA-8,Кастрюля мал.,Посуда,12,7713.9,3137.32
6872-EA-8,Пиджак муж.,Одежда,15,3804.8,1184.63
6872-EA-8,Подушка на стул цв. зеленый,Текстиль,15,4921.41,945.1
2638-EA-8,Миска сред.,Посуда,8,7428.44,796.21
2638-EA-8,Свитер муж.,Одежда,18,6549.69,1615.83
2638-EA-8,Сковорода сред.,Посуда,8,5085.61,1137.8
2638-EA-8,Полотенце махровое цв. зеленый,Текстиль,13,6700.0,2191.77
2638-EA-8,Куртка осенняя жен.,Одежда,11,6419.68,1139.92
5463-EA-8,Покрывало стеганое цв. белый,Текстиль,10,9265.87,2904.36
2797-EA-8,Куртка осенняя жен.,Одежда,4,9303.76,2679.77
2862-EA-8,Сковорода сред.,Посуда,14,101.75,38.69
8514-EA-8,Покрывало стеганое цв. зеленый,Текстиль,15,1415.54,407.95
8514-EA-8,Кастрюля мал.,Посуда,3,9562.29,605.61
8514-EA-8,Покрывало стеганое цв. белый,Текстиль,6,8611.37,1300.28
8514-EA-8,Комплект постельного белья цв. белый,Текстиль,13,1254.34,270.83
8514-EA-8,Подушка на стул цв. белый,Текстиль,16,8535.83,2630.56
7965-EA-8,Моющий гель 1 л.,Бытовая химия,15,8286.96,351.51
7965-EA-8,Куртка осенняя жен.,Одежда,17,7491.74,2924.1
7965-EA-8,Сковорода сред.,Посуда,19,6644.5,2208.26
7965-EA-8,Средство моющее 0.5 л.,Бытовая химия,19,3043.93,227.43
7017-EA-8,Дезинфицирующий спрей 0.5 л.,Бытовая химия,1,3214.31,1453.46
7017-EA-8,Полотенце кухонное цв. белый,Текстиль,4,4983.22,285.79
7017-EA-8,Куртка осенняя муж.,Одежда,4,6268.1,2525.2
6419-EA-8,Дезинфицирующий спрей 0.5 л.,Бытовая химия,8,7496.91,2883.13
6419-EA-8,Кастрюля бол.,Посуда,20,5832.44,201.49
8908-EA-8,Моющий гель 0.5 л.,Бытовая химия,13,4722.57,2297.72
8908-EA-8,Кастрюля мал.,Посуда,10,3512.39,1723.99
8908-EA-8,Комплект постельного белья цв. синий,Текстиль,13,5933.46,382.8
8908-EA-8,Полотенце кухонное цв. красный,Текстиль,19,6409.5,1534.38
5719-EA-8,Свитер дет.,Одежда,2,203.93,39.21
5719-EA-8,Свитер муж.,Одежда,1,1139.76,332.1
5719-EA-8,Полотенце махровое цв. белый,Текстиль,20,4793.26,494.9
5719-EA-8,Сковорода бол.,Посуда,1,6717.2,109.57
7465-EA-8,Кастрюля сред.,Посуда,9,7131.78,1887.67
7465-EA-8,Миска сред.,Посуда,13,1319.93,181.34
7465-EA-8,Подушка на стул цв. зеленый,Текстиль,5,7631.38,404.49
7465-EA-8,Кастрюля мал.,Посуда,3,7006.45,1690.16
7465-EA-8,Куртка осенняя жен.,Одежда,16,6930.96,1649.22
5942-EA-8,Футболка белая муж.,Одежда,10,1556.63,414.21
5942-EA-8,Сковорода мал.,Посуда,20,1793.43,713.63
5942-EA-8,Пальто зимнее дет.,Одежда,11,4630.9,2031.74
8397-EA-8,Универсальный очиститель 0.75 л.,Бытовая химия,7,3824.26,666.34
